Date,Open,High,Low,Close,Volume,RSI,ATR,EMA_slow,EMA_fast,BBL_15_1.5,BBM_15_1.5,BBU_15_1.5,BBB_15_1.5,BBP_15_1.5,EMASignal,TechnicalSignal,LSTMsignal,TotalSignal,pointpos
2024-04-04 21:50:00+02:00,513.97,514.38,513.29,514.16,41099.86,34.16985480814285,0.9180829460484986,519.7813279930987,517.0726849240392,513.1751176825177,514.9373333333334,516.6995489841491,0.6844388770215662,0.27944432255677226,1,0,1,1,519.5238
2024-04-04 21:55:00+02:00,514.16,514.16,512.83,513.05,64427.56,27.957465108234008,0.9769282394701312,519.648034369473,516.8131568644238,512.910375986564,514.7273333333334,516.5442906801028,0.7059882889851378,0.038422479670270106,1,0,0,0,0.0
2024-04-05 15:30:00+02:00,514.43,515.18,514.01,514.79,17007.13,45.28405881354069,1.1416527766886833,519.5518356690873,516.6826306151062,513.0356024149215,514.5686666666667,516.1017309184118,0.5958638180113875,0.5721865809216212,1,0,2,0,508.8699
2024-04-05 15:35:00+02:00,514.78,515.09,514.2,514.21,9368.95,41.58025800800002,1.1057023800188694,519.4460567449469,516.5231060592929,513.1006853924482,514.412,515.7233146075519,0.5098304890056303,0.42297805620532014,1,0,0,0,0.0
2024-04-05 15:40:00+02:00,514.21,515.52,514.06,515.38,8490.75,50.630784798715226,1.1563163257304647,519.3655407697994,516.449357281274,513.1411386496545,514.378,515.6148613503456,0.48091533865970965,0.9050575271513016,1,0,0,0,0.0
2024-04-05 15:45:00+02:00,515.38,515.93,515.01,515.5,9622.32,51.48727571659032,1.1225568506261068,519.2889954080212,516.3881084244177,513.1242145265379,514.4060000000001,515.6877854734622,0.4983555687383702,0.926748478060452,1,0,0,0,0.0
2024-04-05 15:50:00+02:00,515.48,516.26,515.4,516.24,10616.28,56.641345555758654,1.0850487291080935,519.2286192613277,516.3785530421973,513.074528438405,514.4346666666667,515.7948048949283,0.5287894912194965,1.1636580370366616,1,1,0,0,0.0
2024-04-05 15:55:00+02:00,516.25,516.4,515.81,515.92,7162.68,53.890401226521654,1.014327482092656,519.1631020482321,516.3489689749588,513.0440696090958,514.4646666666666,515.8852637242375,0.5522622444706268,1.0122259424575664,1,1,1,1,521.564
2024-04-05 16:00:00+02:00,515.92,516.08,515.45,515.82,8791.25,52.99667525803914,0.9594235560794188,519.0969020076731,516.3148419443163,513.029815645504,514.5366666666666,516.0435176878293,0.5857118136689997,0.9258328511942763,1,0,2,0,510.29550000000006
2024-04-05 16:05:00+02:00,515.81,516.26,514.99,515.67,12227.06,51.571234293120014,1.003791619496642,519.0290425619766,516.2732392382314,513.0328832702188,514.5973333333334,516.161783396448,0.608028826337192,0.8428254732947708,1,0,0,0,0.0
2024-04-05 16:10:00+02:00,515.67,516.43,515.37,516.04,7601.52,54.896160986152715,1.0118213881399711,518.9698536003533,516.2581915454423,513.1474558829651,514.754,516.3605441170349,0.6241987889496343,0.9002379973148311,1,0,0,0,0.0
2024-04-05 16:15:00+02:00,516.03,516.25,515.69,515.84,4491.63,52.7221701232472,0.9472754755485389,518.9078763013364,516.2312114457363,513.2567153727064,514.8786666666667,516.5006179606271,0.6300324324800268,0.7963508635903565,1,0,0,0,0.0
2024-04-05 16:20:00+02:00,515.82,516.04,515.58,515.99,5431.26,54.232566897745045,0.877664693327308,518.8500965725971,516.2156494169792,513.5355471559603,515.0626666666667,516.5897861773731,0.5929839646850883,0.8036217292857354,1,0,0,0,0.0
2024-04-05 16:25:00+02:00,515.97,515.97,514.89,515.44,9515.54,47.98681965659281,0.9094268799948387,518.7825699077931,516.1656075191096,513.8345988152776,515.202,516.5694011847224,0.5308213806322333,0.5870263981994306,1,0,0,0,0.0
2024-04-05 16:30:00+02:00,515.46,516.1,515.19,515.98,7159.7,53.792169346850166,0.9095087542812859,518.7270734739755,516.1536328404574,514.032802719497,515.3353333333333,516.6378639471696,0.505507978818837,0.7474669922605376,1,0,0,0,0.0
2024-04-05 16:35:00+02:00,515.98,516.37,515.74,515.92,5989.16,53.06102090596111,0.8695789322411015,518.6714878606294,516.1385597539763,514.2239787486089,515.4526666666667,516.6813545847244,0.4767413178802364,0.6901757665494148,1,0,0,0,0.0
2024-04-05 16:40:00+02:00,515.93,516.35,515.84,516.21,4371.89,56.25422619780278,0.8182105133495143,518.6227455267556,516.1431688021069,514.8696520371058,515.6633333333333,516.4570146295608,0.3078292540588624,0.8443867640985832,1,0,0,0,0.0
2024-04-05 16:45:00+02:00,516.2,517.03,516.16,517.03,6828.22,63.95758941407652,0.8256090114424415,518.5912060113743,516.2003837180999,514.9492351407297,515.8126666666666,516.6760981926035,0.3347849255105161,1.2049391276352033,1,1,0,0,0.0
2024-04-05 16:50:00+02:00,517.0,517.55,516.97,517.45,9480.12,67.24060588736849,0.7905220098077965,518.5686078725353,516.2810041233839,515.2178732281249,516.0286666666666,516.8394601052083,0.3142435647147781,1.3765076687656776,1,1,1,1,522.7255
2024-04-05 16:55:00+02:00,517.45,518.1,517.36,518.06,7307.78,71.4388944141437,0.7833045798352555,518.5585364295148,516.3957780509076,515.138972907268,516.2073333333334,517.2756937593988,0.4139268689449316,1.3670606948114086,1,1,1,1,523.2810000000001
2024-04-05 17:00:00+02:00,518.05,518.08,517.4,517.45,12670.89,62.53433479105985,0.7685467827159423,518.5365852130888,516.4637923702039,515.2148566075244,516.3373333333334,517.4598100591423,0.43478425957021044,0.9956301725832104,1,0,2,0,512.226
2024-04-05 17:05:00+02:00,517.45,517.58,517.03,517.44,6365.66,62.3926774779638,0.7373258137565317,518.5148706544137,516.5267735076102,515.2229657182403,516.4173333333333,517.6117009484263,0.4625590730596554,0.9281205609326079,1,0,0,0,0.0
2024-04-05 17:10:00+02:00,517.43,517.68,517.07,517.18,5072.44,58.5604133192176,0.7191364117912986,518.4884375721481,516.5689171522805,515.2927035306298,516.5013333333333,517.7099631360368,0.4680064598878788,0.7807587009473937,1,0,0,0,0.0
2024-04-05 17:15:00+02:00,517.17,517.19,516.43,517.01,8373.69,56.05891857939194,0.7249740672496995,518.4591615806204,516.597374110198,515.3907910429214,516.5806666666666,517.7705422904119,0.46067369552296517,0.68041101303597,1,0,0,0,0.0
2024-04-05 17:20:00+02:00,516.99,517.34,516.83,517.29,4597.95,59.244905344292036,0.6942634862140268,518.4360098661526,516.6420596514755,515.5308082988239,516.6886666666667,517.8465250345095,0.4481841551944669,0.7596748229464538,1,0,0,0,0.0
2024-04-05 17:25:00+02:00,517.29,517.87,517.14,517.85,4419.53,64.9003134579535,0.6993687024691685,518.4244057103872,516.7199912868642,515.6063936008513,516.8093333333333,518.0122730658152,0.4655255448748048,0.9325514564722405,1,0,0,0,0.0
2024-04-05 17:30:00+02:00,517.84,517.98,517.58,517.62,6272.14,61.03522118268176,0.6566017449735698,518.4084768844389,516.7780563651311,515.7562423458821,516.928,518.0997576541179,0.4533542985165705,0.7952829015317864,1,0,1,1,523.1598
2024-04-05 17:35:00+02:00,517.62,518.19,517.57,518.12,5205.86,65.93544040646826,0.6513729242630605,518.4027644708856,516.8646333738324,515.8830711900101,517.07,518.25692880999,0.4590979209739192,0.942318019059993,1,0,2,0,512.3943
2024-04-05 17:40:00+02:00,518.12,518.96,518.1,518.85,8645.43,71.70743552375173,0.6811767922254823,518.4116206199769,516.9927215432625,516.1271863340273,517.2973333333333,518.4674803326393,0.4524078992504573,1.1634494074623094,1,1,2,0,512.919
2024-04-05 17:45:00+02:00,518.86,519.2,518.76,518.8,6196.68,70.7945265150181,0.6467229647647069,518.4193113007694,517.1093201533746,516.31566842406,517.4853333333333,518.6549982426066,0.452057221308656,1.0619843154410333,1,1,0,0,0.0
2024-04-05 17:50:00+02:00,518.8,519.13,518.77,519.09,4276.39,73.00898716537722,0.6057625412268937,518.4325922651107,517.2371059499311,516.5625017756629,517.6966666666666,518.8308315576703,0.4381580813746943,1.11425518651894,1,1,2,0,513.5823
2024-04-05 17:55:00+02:00,519.09,519.72,519.07,519.43,8373.03,75.43533454899516,0.612082178194477,518.4523429133262,517.3785829854195,516.7703749642479,517.9113333333333,519.0522917024188,0.4405998848266475,1.1655223835572386,1,1,0,0,0.0
2024-04-05 18:00:00+02:00,519.43,519.73,519.35,519.48,5100.54,75.79093345797918,0.578927581309551,518.4726925586069,517.5141582766828,516.8522281201596,518.0746666666666,519.2971052131737,0.47191597086664916,1.074807354262874,1,1,1,1,524.9273000000001
2024-04-05 18:05:00+02:00,519.49,519.7,519.19,519.62,5799.36,76.83423933336465,0.5690807839796139,518.4954115178424,517.6500190330258,516.8976132419423,518.2193333333333,519.5410534247244,0.5101006490396179,1.029865088603034,1,1,1,1,524.897
2024-04-05 18:10:00+02:00,519.62,519.84,519.54,519.67,6241.19,77.22374641471919,0.530640671982536,518.5186706957069,517.7803403857339,516.9008756581429,518.3266666666666,519.7524576751903,0.5501515164916622,0.9710835337376365,1,0,0,0,0.0
2024-04-05 18:15:00+02:00,519.68,520.01,519.67,519.83,7133.62,78.508564625498,0.5034062902707497,518.5446376126235,517.9125764898802,517.0021084683897,518.4853333333333,519.9685581982769,0.5721376361441105,0.9532915738025504,1,0,0,0,0.0
2024-04-05 18:20:00+02:00,519.83,520.01,519.47,520.0,6720.45,79.85043770397583,0.5086339630892088,518.5734566697994,518.047248974404,517.1346045878906,518.6560000000001,520.1773954121095,0.5866683937366683,0.9416997676286107,1,0,0,0,0.0
2024-04-05 18:25:00+02:00,519.99,520.0,519.58,519.62,5201.65,69.13016620139189,0.4959719683621731,518.5941803001003,518.1487167825071,517.3807111736184,518.8186666666667,520.256622159715,0.5543191043171105,0.7786363476502969,1,0,0,0,0.0
2024-04-05 18:30:00+02:00,519.61,519.69,519.08,519.52,8881.53,66.51892147225684,0.5122616871675789,518.6125133634647,518.2371866675066,517.7259190502242,518.986,520.2460809497758,0.4855934263258676,0.7118911487769936,1,0,0,0,0.0
2024-04-05 18:35:00+02:00,519.52,519.86,519.37,519.85,5579.29,70.59195149895804,0.5090814461436404,518.6370180493367,518.3412391405708,518.0599533951192,519.1566666666666,520.253379938214,0.42249800184173086,0.8160959894080293,1,0,0,0,0.0
2024-04-05 18:40:00+02:00,519.85,519.85,519.46,519.6,3778.38,64.03476478563421,0.4920698109802612,518.6560869988548,518.4224495185986,518.3009496642046,519.2733333333333,520.245717002462,0.37451708251095894,0.6679721066065505,1,0,0,0,0.0
2024-04-05 18:45:00+02:00,519.61,519.78,519.37,519.43,4302.25,59.83536962328534,0.4803455522687908,518.6714120087785,518.4874527754632,518.6823652622389,519.394,520.1056347377611,0.2740250129039125,0.525293874855805,1,0,0,0,0.0
2024-04-05 18:50:00+02:00,519.45,519.93,519.44,519.77,4366.35,64.94416724995688,0.48315333051610637,518.6931662264265,518.5701977576914,518.9971035608842,519.504,520.0108964391159,0.19514630844646,0.7623810106694887,1,0,0,0,0.0
2024-04-05 18:55:00+02:00,519.77,520.44,519.71,520.34,7011.96,71.65910405136619,0.5184171404423795,518.7257767962002,518.6843785475178,519.0785286077559,519.6033333333334,520.1281380589108,0.2020020626930144,1.2018483549819878,1,1,0,0,0.0
2024-04-05 19:00:00+02:00,520.33,520.43,519.76,519.86,5825.61,60.767818183330654,0.540071834664891,518.748236661622,518.7602250928393,519.2529726849854,519.6740000000001,520.0950273150148,0.16203516628298734,0.7208882813142613,1,0,1,1,525.6342999999999
2024-04-05 19:05:00+02:00,519.85,519.85,519.04,519.16,7125.89,48.75951922945468,0.5800615725699136,518.7563903910948,518.7860170223336,519.2716212146732,519.6786666666667,520.0857121186601,0.1566527464382247,-0.13711148733713976,0,0,2,0,513.8496
2024-04-05 19:10:00+02:00,519.16,519.4,518.71,518.82,6483.19,44.060613274068054,0.5957670622027746,518.7576499873107,518.7882094725056,519.1248859775951,519.638,520.151114022405,0.19748902982650246,-0.29709378840017797,0,0,0,0,0.0
2024-04-05 19:15:00+02:00,518.82,519.06,518.79,518.86,4777.03,44.75652933303374,0.5492289104595185,518.7596767202352,518.7928411194408,519.0080326547471,519.5966666666667,520.1853006785863,0.22657343654484563,-0.1257425257031699,0,0,0,0,0.0
2024-04-05 19:20:00+02:00,518.86,519.4,518.86,519.28,3675.68,51.75830941665094,0.5479104946795821,518.7699801515178,518.8242707246382,518.9737550500101,519.5740000000001,520.17424494999,0.23105272780775343,0.2550999804287988,0,0,0,0,0.0
2024-04-05 19:25:00+02:00,519.28,519.34,519.03,519.26,3330.45,51.4135285811815,0.5139232811539359,518.779683514854,518.8523822907905,518.9367322439715,519.5466666666666,520.1566010893617,0.23479485552601714,0.26500205923782877,0,0,1,0,524.5334
2024-04-05 19:30:00+02:00,519.26,519.6,519.25,519.53,3367.04,55.82728523406041,0.4905056695605198,518.7945412670351,518.8960995623524,518.9274004487064,519.5266666666668,520.1259328846271,0.23069700033120472,0.5027811790764394,0,0,0,0,0.0
2024-04-05 19:35:00+02:00,519.53,519.54,519.03,519.04,3499.3,47.1840211618171,0.4932905739090157,518.7994018360047,518.9053834615555,518.8695191302237,519.4626666666667,520.0558142031097,0.2283696498341816,0.14370865535294808,2,0,2,0,513.8397
2024-04-05 19:40:00+02:00,519.05,519.29,518.56,518.92,5027.3,45.27659520012344,0.5271062062077304,518.80178991846,518.9063264640358,518.7935982005259,519.4159999999999,520.038401799474,0.23965445788116088,0.10154356846401077,2,0,0,0,0.0
2024-04-05 19:45:00+02:00,518.93,518.94,518.43,518.63,5406.59,40.84310518482853,0.5246624624637839,518.7983881378964,518.8884989502271,518.670729351755,519.3566666666667,520.0426039815784,0.2641488437278345,-0.02968882933582524,2,2,0,0,0.0
2024-04-05 19:50:00+02:00,518.62,518.85,518.21,518.23,5297.12,35.51360781072274,0.5411392535403843,518.787132927245,518.8460151469867,518.4752547453801,519.2486666666667,520.0220785879534,0.29789654588873343,-0.15855376587165818,2,2,0,0,0.0
2024-04-05 19:55:00+02:00,518.25,518.31,517.43,517.81,8122.33,30.821499270090957,0.5895479316060429,518.7677837603688,518.7791754600844,518.2030104954479,519.1293333333333,520.0556561712187,0.35687555235513685,-0.21213473282439496,2,2,0,0,0.0
2024-04-05 20:00:00+02:00,517.81,517.89,516.97,517.68,9400.46,29.48188414224942,0.636755369948031,518.7462434878862,518.7082609142725,517.9501347847977,519.0126666666666,520.0751985485356,0.40944352618328494,-0.1271184372945955,2,2,0,0,0.0
2024-04-05 20:05:00+02:00,517.69,518.92,517.63,518.84,8452.9,50.71839806178479,0.7300760313840213,518.7481000524825,518.7167602101259,517.9314689429704,518.9506666666667,519.9698643903631,0.3927917581233332,0.44570893159703023,0,0,0,0,0.0
2024-04-05 20:10:00+02:00,518.81,519.04,518.31,518.56,8520.69,46.92810268954133,0.7300651697577353,518.7443752989681,518.7066466481824,517.9715140907674,518.832,519.6924859092326,0.33170117079616507,0.3419497651956729,0,0,0,0,0.0
2024-04-05 20:15:00+02:00,518.55,518.81,518.43,518.62,3561.62,47.85592162750825,0.680055859792344,518.7419124217607,518.7010565418481,517.9921781312858,518.7493333333333,519.5064885353809,0.2919156337733664,0.41459258750150985,0,0,2,0,513.2456999999999
2024-04-05 20:20:00+02:00,518.62,519.28,518.3,518.32,6482.72,43.61943224533667,0.7229050226791546,518.7335577203397,518.6764722488257,517.9392908942175,518.6933333333333,519.447375772449,0.29074691755531024,0.2524454102536938,0,0,0,0,0.0
2024-04-05 20:25:00+02:00,518.32,518.73,517.77,517.79,5304.41,37.161724294405445,0.7567757337249948,518.7148734090458,518.619280490837,517.8012797588357,518.6246666666667,519.4480535744977,0.3175270906889772,-0.006849610267319916,0,0,0,0,0.0
2024-04-05 20:30:00+02:00,517.8,518.39,517.8,518.1,5650.48,42.67703927493365,0.7343792003357131,518.7026976979756,518.5857785236863,517.7342536097206,518.5740000000001,519.4137463902796,0.32386752528260776,0.2177719335939793,0,0,0,0,0.0
2024-04-05 20:35:00+02:00,518.14,518.71,517.98,518.48,4639.44,48.79790918870093,0.7337536002877567,518.6982878425702,518.5789541028033,517.729886039699,518.5206666666667,519.3114472936344,0.30501412105761777,0.47428701128997647,1,0,0,0,0.0
2024-04-05 20:40:00+02:00,518.49,518.69,517.75,518.19,5281.39,44.74641967308786,0.7632173716752279,518.6882227367767,518.5538602897193,517.7088645628999,518.4493333333334,519.1898021037669,0.2856474964188701,0.32488570505041026,1,0,0,0,0.0
2024-04-05 20:45:00+02:00,518.2,518.23,517.39,517.51,4990.19,36.78858376660056,0.7741863185787713,518.6648915934742,518.4865144645762,517.6330025265014,518.3146666666667,518.9963308068319,0.26303100568197435,-0.09022223647527516,1,0,2,0,512.2161
2024-04-05 20:50:00+02:00,517.52,517.84,517.31,517.59,4485.93,38.22470169564383,0.7393025587818164,518.6436066114252,518.4286748217004,517.5520450465781,518.218,518.8839549534218,0.2570172990601925,0.02849663721766854,1,0,0,0,0.0
2024-04-05 20:55:00+02:00,517.59,517.9,517.24,517.87,5571.19,43.239636446916286,0.727973621812981,518.6282876686247,518.3926312848165,517.5342280553926,518.148,518.7617719446074,0.2369098962487084,0.2735315189603097,1,0,0,0,0.0
2024-04-05 21:00:00+02:00,517.88,518.12,517.71,518.08,6161.85,46.836180346209325,0.6825488186968363,518.6174304870677,518.3724615245058,517.5286361564164,518.1113333333334,518.6940305102504,0.22493126068798927,0.4731135360058446,1,0,1,1,523.3012
2024-04-05 21:05:00+02:00,518.07,518.39,517.68,517.95,6494.54,44.88014802830968,0.6864704160258649,518.6042140417793,518.3452059422796,517.5091051874831,518.0926666666667,518.6762281458502,0.22527301262074315,0.37776209383609016,1,0,0,0,0.0
2024-04-05 21:10:00+02:00,517.94,518.36,517.84,518.31,4597.77,51.156636795181996,0.6626889280221674,518.59838802115,518.3429345911647,517.5488137215881,518.126,518.7031862784119,0.22279765092347678,0.6593939486106984,1,0,0,0,0.0
2024-04-05 21:15:00+02:00,518.3,518.38,517.91,518.29,3731.76,50.799566514330735,0.6351619383047188,518.5922813276618,518.3395194562509,517.6156494255688,518.1666666666666,518.7176839077645,0.2126795398254764,0.6119142234892754,1,0,0,0,0.0
2024-04-05 21:20:00+02:00,518.29,518.33,517.82,518.09,4775.77,47.14336761669094,0.6172816614040434,518.5823351627575,518.3234214268153,517.6361773327716,518.1166666666667,518.5971560005618,0.18547534360797502,0.4722505113167979,1,0,0,0,0.0
2024-04-05 21:25:00+02:00,518.08,518.29,517.96,518.15,5024.08,48.38174182335655,0.5762414240605983,518.5737740704257,518.312232947666,517.6422606323249,518.0893333333333,518.5364060343418,0.1725851787497796,0.5678487710497552,1,0,0,0,0.0
2024-04-05 21:30:00+02:00,518.15,519.04,518.01,518.97,9209.21,61.92705319055921,0.6410640777662232,518.581620128437,518.3546695316875,517.5904176839132,518.1126666666667,518.6349156494201,0.20159668595381466,1.3208090026458554,1,1,0,0,0.0
2024-04-05 21:35:00+02:00,518.95,518.96,518.17,518.44,5935.77,52.107240015594556,0.6637692095139153,518.578815769458,518.3601747231916,517.589419078449,518.1206666666667,518.6519142548843,0.20506712910543565,0.8005503840542034,1,0,1,1,524.1496000000001
2024-04-05 21:40:00+02:00,518.43,518.59,518.14,518.19,5169.64,48.10898377641125,0.6332307510119338,518.5711164472905,518.3491957087922,517.6326062211787,518.1473333333333,518.662060445488,0.19867982677565596,0.5414459095501245,1,0,2,0,512.9585999999999
2024-04-05 21:45:00+02:00,518.18,518.72,518.12,518.46,10006.21,52.484129192505236,0.6284835008673751,518.5689161216015,518.3563443727411,517.6440990400755,518.1713333333333,518.6985676265912,0.2034980553116282,0.7737555868027848,1,0,0,0,0.0
2024-04-05 21:50:00+02:00,518.47,519.2,518.42,519.18,12547.92,61.981817102571725,0.650128715029191,518.5810167924609,518.4094834454675,517.5765984097408,518.2180000000001,518.8594015902594,0.24754122406373624,1.2499201862057725,1,1,0,0,0.0
2024-04-05 21:55:00+02:00,519.16,519.3,518.39,518.4,34479.58,49.961090764835106,0.6872531843107306,518.5774323015211,518.408871610276,517.5871697897994,518.232,518.8768302102005,0.24885773560897545,0.630266849584913,1,0,2,0,513.2061
2024-04-08 15:30:00+02:00,519.18,519.39,518.91,518.97,10653.04,56.76880598592057,0.730502729409199,518.5852059193127,518.4450734418712,517.6984656768574,518.3293333333334,518.9602009898093,0.2434234822941286,1.007766296219275,1,1,2,0,513.7208999999999
2024-04-08 15:35:00+02:00,518.97,518.97,518.23,518.27,7557.95,47.88026004772921,0.7318594823507433,518.5789642179401,518.4337783811053,517.8161812147634,518.3746666666667,518.93315211857,0.21547559624953355,0.40629418697475783,1,0,0,0,0.0
2024-04-08 15:40:00+02:00,518.27,518.89,517.98,518.68,6837.7,52.700018157431664,0.757308127729204,518.5809649264958,518.4496636468405,517.8984535019982,518.4286666666667,518.9588798313351,0.20454623702719096,0.7370115927717722,1,0,0,0,0.0
2024-04-08 15:45:00+02:00,518.7,519.08,518.67,518.73,6550.5,53.28537341358891,0.7076926809107579,518.5839161160701,518.4677498631734,517.9501896896497,518.472,518.9938103103502,0.20128774952176673,0.7472162727360299,1,0,2,0,513.4833
2024-04-08 15:50:00+02:00,518.72,518.92,518.44,518.77,4892.74,53.793658780437035,0.6751651550663503,518.5876009454548,518.4872498720009,518.0388039810799,518.5266666666666,519.0145293522534,0.1881726502989443,0.7493871129339383,1,0,0,0,0.0
2024-04-08 15:55:00+02:00,518.78,519.07,518.71,518.83,3357.95,54.61665897780329,0.6301415614854451,518.5924009267329,518.5093627834848,518.0693313008294,518.5613333333333,519.0533353658373,0.18975654406830686,0.7730341024196583,1,0,0,0,0.0
2024-04-08 16:00:00+02:00,518.84,518.9,518.28,518.46,4374.84,48.67616356975955,0.6286927669875251,518.5897791262036,518.5061780877761,518.09071853669,518.5726666666667,519.0546147966434,0.18587486805835202,0.3831132857885468,1,0,0,0,0.0
2024-04-08 16:05:00+02:00,518.46,518.86,518.2,518.63,4521.67,51.37609100768514,0.6331652288464455,518.59057557915,518.5141665982422,518.1671850702347,518.6086666666666,519.0501482630985,0.17025615837448912,0.5241610675346119,1,0,0,0,0.0
2024-04-08 16:10:00+02:00,518.64,518.93,518.45,518.77,3874.55,53.609158431678516,0.6112844818683681,518.5941285379787,518.5306719790009,518.2457599723083,518.65,519.0542400276917,0.1558816264115242,0.6484266670537744,1,0,0,0,0.0
2024-04-08 16:15:00+02:00,518.75,518.98,518.52,518.67,4288.88,51.723892491610435,0.589672413030035,518.5956309431672,518.5396608835815,518.2463204462209,518.63,519.0136795537791,0.14795887387118944,0.5521268329338652,1,0,0,0,0.0
2024-04-08 16:20:00+02:00,518.69,519.18,518.68,519.16,3971.68,59.481691284554955,0.5782906397400287,518.6068065680549,518.5796827620601,518.2552163674073,518.678,519.1007836325927,0.16302354547239506,1.0700315277630086,1,1,0,0,0.0
2024-04-08 16:25:00+02:00,519.17,519.58,519.08,519.54,7393.01,64.40981416847998,0.5671062626343103,518.6252856459153,518.641638712895,518.2819382755365,518.768,519.2540617244636,0.18739078912482074,1.2941378235984378,1,1,0,0,0.0
2024-04-08 16:30:00+02:00,519.53,520.12,519.49,519.8,7795.82,67.422127733584,0.5760910822579797,518.6485473162932,518.7163716991598,518.254155084398,518.8573333333333,519.4605115822685,0.23250254364150874,1.2814163295267367,0,0,0,0,0.0
2024-04-08 16:35:00+02:00,519.8,519.94,519.75,519.83,4262.64,67.77183997171231,0.5209352133639904,518.6719424189408,518.7882186863109,518.2036056937319,518.9006666666667,519.5977276396014,0.2686683666885882,1.1666083523660047,0,0,2,0,514.5525
2024-04-08 16:40:00+02:00,519.83,519.88,519.54,519.73,3535.53,65.18039874671508,0.49508732574056774,518.6928940542093,518.848978771065,518.2587349484535,518.9893333333333,519.7199317182132,0.28154658986434167,1.0068904352892276,0,0,2,0,514.3446
2024-04-08 16:45:00+02:00,519.74,519.95,519.7,519.95,3558.59,68.15678422972547,0.4600748506347724,518.7177872412547,518.9200123987383,518.2406973797835,519.0546666666667,519.8686359535499,0.3136352832006932,1.0499798013029025,0,0,0,0,0.0
2024-04-08 16:50:00+02:00,519.95,520.17,519.92,520.11,3713.66,70.21423270903102,0.4300641576869477,518.7453558107347,518.9967857923681,518.338647456506,519.1773333333333,520.0160192101606,0.3230826243675117,1.0560285992861418,0,0,1,0,525.3716999999999
2024-04-08 16:55:00+02:00,520.12,520.18,519.82,519.99,4158.13,66.62683139455514,0.42005499230308374,518.7700022303242,519.0608641283444,518.3996834298408,519.2646666666667,520.1296499034926,0.33315697845512765,0.919275948048991,0,0,0,0,0.0
2024-04-08 17:00:00+02:00,519.99,520.13,519.33,519.78,5257.07,60.6058801490211,0.4743328505454939,518.7900021861593,519.1072599910319,518.4778551354709,519.3346666666666,520.1914781978624,0.3299650827067391,0.7598782329130513,2,0,0,0,0.0
2024-04-08 17:05:00+02:00,519.77,519.88,519.59,519.76,2590.44,60.03180919423339,0.4479995861818467,518.8092100636611,519.149372249675,518.5618377210585,519.4006666666667,520.2394956122748,0.32299879435714623,0.7141874903189027,2,0,0,0,0.0
