Date,Open,High,Low,Close,Volume
2024-05-13 19:50:00+02:00,467.05,467.1,466.58,466.75,401.77
2024-05-13 19:55:00+02:00,466.74,467.12,466.61,467.08,456.01
2024-05-13 20:00:00+02:00,467.08,467.1,466.34,466.46,645.24
2024-05-13 20:05:00+02:00,466.46,466.98,466.35,466.57,640.43
2024-05-13 20:10:00+02:00,466.55,467.2,466.4,466.49,634.67
2024-05-13 20:15:00+02:00,466.53,466.92,466.22,466.92,794.0
2024-05-13 20:20:00+02:00,466.98,467.19,466.58,466.92,861.78
2024-05-13 20:25:00+02:00,466.98,467.33,466.92,467.32,447.55
2024-05-13 20:30:00+02:00,467.36,467.44,466.57,467.44,985.78
2024-05-13 20:35:00+02:00,467.39,467.71,466.65,466.77,703.85
2024-05-13 20:40:00+02:00,466.8,467.57,466.66,467.45,669.46
2024-05-13 20:45:00+02:00,467.53,467.8,467.15,467.39,811.17
2024-05-13 20:50:00+02:00,467.4,468.1,467.35,468.06,1071.78
2024-05-13 20:55:00+02:00,468.01,468.5,467.87,468.18,651.5
2024-05-13 21:00:00+02:00,468.1,468.36,467.95,468.02,391.92
2024-05-13 21:05:00+02:00,468.0,468.07,467.69,467.79,456.46
2024-05-13 21:10:00+02:00,467.73,468.12,467.61,467.81,511.86
2024-05-13 21:15:00+02:00,467.82,468.19,467.73,468.04,485.2
2024-05-13 21:20:00+02:00,468.07,468.19,467.63,467.89,562.29
2024-05-13 21:25:00+02:00,467.93,468.47,467.7,468.39,847.55
2024-05-13 21:30:00+02:00,468.43,468.58,468.09,468.47,985.3
2024-05-13 21:35:00+02:00,468.5,468.74,468.32,468.38,867.93
2024-05-13 21:40:00+02:00,468.33,468.72,468.21,468.45,820.39
2024-05-13 21:45:00+02:00,468.46,468.64,468.02,468.19,931.18
2024-05-13 21:50:00+02:00,468.21,468.47,467.7,468.11,1162.54
2024-05-13 21:55:00+02:00,468.1,468.49,467.76,468.02,3310.15
2024-05-14 15:30:00+02:00,463.33,464.4,460.08,462.88,5006.57
2024-05-14 15:35:00+02:00,462.84,464.66,461.51,461.98,2282.98
2024-05-14 15:40:00+02:00,462.0,463.7,461.48,463.33,1891.99
2024-05-14 15:45:00+02:00,463.27,464.46,463.02,463.32,1520.44
2024-05-14 15:50:00+02:00,463.37,463.94,462.57,463.94,768.27
2024-05-14 15:55:00+02:00,463.73,464.07,462.71,462.92,1025.1
2024-05-14 16:00:00+02:00,463.06,463.64,462.6,462.65,1598.63
2024-05-14 16:05:00+02:00,462.79,465.35,462.78,464.58,1930.78
2024-05-14 16:10:00+02:00,464.58,465.06,464.2,464.61,958.24
2024-05-14 16:15:00+02:00,464.7,465.04,463.68,464.95,1050.47
2024-05-14 16:20:00+02:00,465.01,468.74,465.01,468.74,2103.65
2024-05-14 16:25:00+02:00,468.68,469.38,467.94,468.17,1407.76
2024-05-14 16:30:00+02:00,468.27,468.63,467.8,468.39,678.88
2024-05-14 16:35:00+02:00,468.32,468.42,466.51,467.11,1135.25
2024-05-14 16:40:00+02:00,467.0,468.02,466.5,467.48,708.37
2024-05-14 16:45:00+02:00,467.27,467.77,467.08,467.39,296.07
2024-05-14 16:50:00+02:00,467.3,468.09,467.28,467.44,714.5
2024-05-14 16:55:00+02:00,467.5,469.24,467.38,469.18,812.37
2024-05-14 17:00:00+02:00,469.18,471.27,469.08,470.04,1792.8
2024-05-14 17:05:00+02:00,470.09,470.6,469.83,470.53,632.25
2024-05-14 17:10:00+02:00,470.53,471.46,470.32,471.16,1098.31
2024-05-14 17:15:00+02:00,471.25,471.43,470.59,470.71,705.41
2024-05-14 17:20:00+02:00,470.67,471.09,470.14,470.55,375.86
2024-05-14 17:25:00+02:00,470.49,471.49,470.25,471.29,587.62
2024-05-14 17:30:00+02:00,471.29,471.3,469.8,469.9,484.67
2024-05-14 17:35:00+02:00,469.9,470.14,469.45,469.55,340.57
2024-05-14 17:40:00+02:00,469.59,469.92,469.05,469.27,516.29
2024-05-14 17:45:00+02:00,469.29,469.46,468.52,469.26,473.2
2024-05-14 17:50:00+02:00,469.2,469.61,469.06,469.26,301.4
2024-05-14 17:55:00+02:00,469.32,469.41,468.88,469.34,328.52
2024-05-14 18:00:00+02:00,469.28,469.33,468.75,469.09,271.61
2024-05-14 18:05:00+02:00,469.04,469.9,469.02,469.71,617.72
2024-05-14 18:10:00+02:00,469.58,469.71,469.01,469.01,268.94
2024-05-14 18:15:00+02:00,469.08,469.15,468.51,468.59,525.77
2024-05-14 18:20:00+02:00,468.67,468.67,468.0,468.27,537.83
2024-05-14 18:25:00+02:00,468.27,468.45,468.0,468.35,349.97
2024-05-14 18:30:00+02:00,468.4,468.66,468.18,468.65,203.33
2024-05-14 18:35:00+02:00,468.68,468.98,468.53,468.71,347.74
2024-05-14 18:40:00+02:00,468.68,468.95,468.54,468.54,333.07
2024-05-14 18:45:00+02:00,468.61,468.9,468.25,468.9,249.65
2024-05-14 18:50:00+02:00,468.92,469.49,468.68,468.94,638.29
2024-05-14 18:55:00+02:00,468.97,469.08,468.67,468.9,323.75
2024-05-14 19:00:00+02:00,468.91,469.14,468.38,469.08,296.8
2024-05-14 19:05:00+02:00,469.09,469.17,468.21,468.56,251.65
2024-05-14 19:10:00+02:00,468.59,468.9,468.49,468.58,296.84
2024-05-14 19:15:00+02:00,468.58,468.88,468.3,468.88,315.71
2024-05-14 19:20:00+02:00,468.86,469.23,468.53,469.08,505.79
2024-05-14 19:25:00+02:00,469.08,469.23,468.52,468.86,580.4
2024-05-14 19:30:00+02:00,468.87,468.92,467.58,467.93,656.96
2024-05-14 19:35:00+02:00,467.85,468.3,467.71,467.91,556.36
2024-05-14 19:40:00+02:00,467.99,468.8,467.8,468.57,407.07
2024-05-14 19:45:00+02:00,468.48,468.56,467.69,468.21,254.13
2024-05-14 19:50:00+02:00,468.18,468.37,467.96,468.19,207.82
2024-05-14 19:55:00+02:00,468.25,468.98,468.22,468.83,315.45
2024-05-14 20:00:00+02:00,468.86,469.4,468.67,469.38,479.94
2024-05-14 20:05:00+02:00,469.34,470.18,469.13,470.01,960.31
2024-05-14 20:10:00+02:00,470.08,470.67,470.01,470.47,573.64
2024-05-14 20:15:00+02:00,470.52,470.97,470.51,470.83,624.49
2024-05-14 20:20:00+02:00,470.92,470.97,470.5,470.93,511.93
2024-05-14 20:25:00+02:00,470.87,470.95,470.49,470.81,476.96
2024-05-14 20:30:00+02:00,470.81,471.73,470.58,471.53,845.62
2024-05-14 20:35:00+02:00,471.53,471.6,471.05,471.46,467.15
2024-05-14 20:40:00+02:00,471.53,472.1,471.46,471.75,643.87
2024-05-14 20:45:00+02:00,471.75,471.84,471.16,471.57,333.94
2024-05-14 20:50:00+02:00,471.66,471.79,471.14,471.78,337.9
2024-05-14 20:55:00+02:00,471.74,471.94,471.26,471.73,300.09
2024-05-14 21:00:00+02:00,471.61,471.92,471.5,471.83,453.1
2024-05-14 21:05:00+02:00,471.85,471.85,471.31,471.73,410.87
2024-05-14 21:10:00+02:00,471.75,472.3,471.59,472.02,576.09
2024-05-14 21:15:00+02:00,472.02,472.47,471.88,472.47,832.07
2024-05-14 21:20:00+02:00,472.48,472.54,471.72,471.76,652.92
2024-05-14 21:25:00+02:00,471.72,472.18,471.37,472.16,582.0
2024-05-14 21:30:00+02:00,472.12,472.17,471.76,472.03,422.52
2024-05-14 21:35:00+02:00,472.03,472.34,471.79,471.92,649.53
2024-05-14 21:40:00+02:00,471.95,472.39,471.94,472.19,902.84
2024-05-14 21:45:00+02:00,472.19,472.48,471.44,471.56,820.77
2024-05-14 21:50:00+02:00,471.68,472.41,471.45,472.13,1034.28
2024-05-14 21:55:00+02:00,472.18,472.25,471.62,471.86,2024.27
2024-05-15 15:30:00+02:00,474.98,476.9,472.85,475.02,4238.89
2024-05-15 15:35:00+02:00,475.11,475.91,474.21,475.34,1798.76
2024-05-15 15:40:00+02:00,475.39,476.63,474.61,475.03,1444.91
2024-05-15 15:45:00+02:00,474.84,475.21,472.53,472.73,1303.05
2024-05-15 15:50:00+02:00,472.9,472.9,471.7,472.33,1361.75
2024-05-15 15:55:00+02:00,472.35,473.12,471.75,472.98,1166.36
2024-05-15 16:00:00+02:00,472.88,473.2,471.2,472.43,1514.87
2024-05-15 16:05:00+02:00,472.42,474.38,472.36,473.81,1138.71
2024-05-15 16:10:00+02:00,473.94,474.0,473.15,473.51,533.24
2024-05-15 16:15:00+02:00,473.66,474.98,473.5,474.57,849.03
2024-05-15 16:20:00+02:00,474.67,475.33,474.47,475.13,1080.84
2024-05-15 16:25:00+02:00,475.18,475.2,473.82,474.21,792.46
2024-05-15 16:30:00+02:00,474.25,474.72,473.88,474.09,570.57
2024-05-15 16:35:00+02:00,474.06,474.11,473.0,473.24,860.06
2024-05-15 16:40:00+02:00,473.23,473.64,472.92,473.1,645.23
2024-05-15 16:45:00+02:00,473.12,473.72,473.0,473.68,588.66
2024-05-15 16:50:00+02:00,473.68,473.76,473.13,473.34,362.27
2024-05-15 16:55:00+02:00,473.33,473.72,473.0,473.67,512.53
2024-05-15 17:00:00+02:00,473.65,474.14,473.08,473.15,761.58
2024-05-15 17:05:00+02:00,473.17,473.71,473.07,473.41,607.21
2024-05-15 17:10:00+02:00,473.47,473.74,473.31,473.5,469.17
2024-05-15 17:15:00+02:00,473.54,474.16,473.3,474.12,956.97
2024-05-15 17:20:00+02:00,474.12,474.51,473.69,473.88,840.05
2024-05-15 17:25:00+02:00,473.95,474.5,473.68,474.41,512.64
2024-05-15 17:30:00+02:00,474.35,474.46,473.66,473.98,543.78
2024-05-15 17:35:00+02:00,473.95,474.35,473.68,473.83,479.69
2024-05-15 17:40:00+02:00,473.83,474.5,473.79,474.25,471.29
2024-05-15 17:45:00+02:00,474.19,474.28,473.78,473.97,300.06
2024-05-15 17:50:00+02:00,474.07,474.94,474.07,474.76,552.42
2024-05-15 17:55:00+02:00,474.87,475.15,474.62,474.7,499.2
2024-05-15 18:00:00+02:00,474.72,474.72,473.25,473.91,460.7
2024-05-15 18:05:00+02:00,473.96,474.3,473.75,474.03,617.92
2024-05-15 18:10:00+02:00,474.18,474.27,473.86,473.98,300.86
2024-05-15 18:15:00+02:00,473.98,474.73,473.82,474.5,537.15
2024-05-15 18:20:00+02:00,474.35,474.71,474.13,474.58,240.28
2024-05-15 18:25:00+02:00,474.5,475.07,474.3,474.76,332.39
2024-05-15 18:30:00+02:00,474.76,475.5,474.6,475.2,626.92
2024-05-15 18:35:00+02:00,475.19,475.35,475.05,475.17,348.51
2024-05-15 18:40:00+02:00,475.12,475.25,474.99,475.12,462.56
2024-05-15 18:45:00+02:00,475.1,475.66,475.06,475.25,445.9
2024-05-15 18:50:00+02:00,475.25,475.76,475.21,475.64,339.08
2024-05-15 18:55:00+02:00,475.62,475.71,475.33,475.38,280.21
2024-05-15 19:00:00+02:00,475.45,476.07,475.44,476.07,621.42
2024-05-15 19:05:00+02:00,476.07,476.34,475.74,475.79,498.47
2024-05-15 19:10:00+02:00,475.71,476.31,475.7,476.17,307.87
2024-05-15 19:15:00+02:00,476.29,476.68,475.88,476.2,536.89
2024-05-15 19:20:00+02:00,476.27,476.56,476.21,476.31,302.64
2024-05-15 19:25:00+02:00,476.35,477.19,476.12,477.19,673.12
2024-05-15 19:30:00+02:00,477.24,477.37,476.77,477.11,509.63
2024-05-15 19:35:00+02:00,477.12,477.7,477.05,477.41,451.95
2024-05-15 19:40:00+02:00,477.4,478.15,477.24,478.07,1012.84
2024-05-15 19:45:00+02:00,478.12,478.24,477.69,477.71,441.45
2024-05-15 19:50:00+02:00,477.9,478.55,477.76,478.54,611.31
2024-05-15 19:55:00+02:00,478.54,479.37,478.5,479.23,711.71
2024-05-15 20:00:00+02:00,479.26,479.3,478.99,479.03,601.52
2024-05-15 20:05:00+02:00,479.04,479.93,478.99,479.9,1155.34
2024-05-15 20:10:00+02:00,479.91,481.35,479.91,481.34,1633.93
2024-05-15 20:15:00+02:00,481.41,481.41,480.4,481.29,1460.96
2024-05-15 20:20:00+02:00,481.32,482.14,480.88,482.1,1462.23
2024-05-15 20:25:00+02:00,482.06,482.5,481.46,481.61,1179.93
2024-05-15 20:30:00+02:00,481.56,481.95,480.76,481.26,1296.72
2024-05-15 20:35:00+02:00,481.25,481.8,480.92,481.13,738.42
2024-05-15 20:40:00+02:00,481.11,481.65,481.0,481.13,558.86
