Date,Open,High,Low,Close,Volume
2024-05-10 20:25:00+02:00,168.54,168.63,168.34,168.53,3455.73
2024-05-10 20:30:00+02:00,168.54,168.55,168.28,168.36,2160.96
2024-05-10 20:35:00+02:00,168.37,168.53,168.2,168.52,1810.49
2024-05-10 20:40:00+02:00,168.52,168.62,168.4,168.41,1464.25
2024-05-10 20:45:00+02:00,168.41,168.5,168.32,168.42,1390.35
2024-05-10 20:50:00+02:00,168.43,168.73,168.42,168.58,1472.02
2024-05-10 20:55:00+02:00,168.58,168.88,168.58,168.87,1746.95
2024-05-10 21:00:00+02:00,168.88,168.97,168.79,168.81,2354.85
2024-05-10 21:05:00+02:00,168.81,168.85,168.68,168.7,1328.98
2024-05-10 21:10:00+02:00,168.71,168.8,168.63,168.69,1719.22
2024-05-10 21:15:00+02:00,168.69,168.84,168.57,168.76,1598.4
2024-05-10 21:20:00+02:00,168.77,168.8,168.64,168.77,1611.97
2024-05-10 21:25:00+02:00,168.77,168.96,168.76,168.86,1863.38
2024-05-10 21:30:00+02:00,168.87,168.9,168.59,168.72,1702.33
2024-05-10 21:35:00+02:00,168.7,168.7,168.58,168.61,1818.22
2024-05-10 21:40:00+02:00,168.61,168.63,168.45,168.53,2234.81
2024-05-10 21:45:00+02:00,168.52,168.59,168.38,168.52,2241.08
2024-05-10 21:50:00+02:00,168.53,168.82,168.53,168.64,4805.47
2024-05-10 21:55:00+02:00,168.64,168.83,168.58,168.62,7802.73
2024-05-13 15:30:00+02:00,164.26,166.0,164.0,164.88,18710.14
2024-05-13 15:35:00+02:00,164.91,165.87,164.88,165.33,10692.71
2024-05-13 15:40:00+02:00,165.33,165.6,164.78,165.48,6992.44
2024-05-13 15:45:00+02:00,165.46,165.52,164.79,164.85,3919.39
2024-05-13 15:50:00+02:00,164.84,165.04,164.54,164.88,4050.98
2024-05-13 15:55:00+02:00,164.87,164.99,164.41,164.63,3603.87
2024-05-13 16:00:00+02:00,164.63,165.12,164.39,165.12,2933.78
2024-05-13 16:05:00+02:00,165.1,165.25,164.79,165.01,2680.14
2024-05-13 16:10:00+02:00,165.01,165.09,164.84,164.93,1929.24
2024-05-13 16:15:00+02:00,164.92,165.31,164.84,164.91,4424.74
2024-05-13 16:20:00+02:00,164.9,165.08,164.72,164.99,2506.66
2024-05-13 16:25:00+02:00,164.98,165.03,164.83,165.01,1918.16
2024-05-13 16:30:00+02:00,165.0,165.06,164.75,164.99,2080.12
2024-05-13 16:35:00+02:00,164.99,165.25,164.7,165.05,3247.6
2024-05-13 16:40:00+02:00,165.04,165.19,164.89,165.11,1876.67
2024-05-13 16:45:00+02:00,165.11,165.23,165.04,165.13,2116.41
2024-05-13 16:50:00+02:00,165.14,165.23,165.02,165.18,1853.75
2024-05-13 16:55:00+02:00,165.18,165.74,165.17,165.61,2476.07
2024-05-13 17:00:00+02:00,165.62,166.02,165.57,166.0,1900.66
2024-05-13 17:05:00+02:00,166.01,166.11,165.75,165.83,2243.09
2024-05-13 17:10:00+02:00,165.83,166.18,165.82,166.06,1893.17
2024-05-13 17:15:00+02:00,166.06,166.14,165.86,165.93,1812.65
2024-05-13 17:20:00+02:00,165.93,165.99,165.7,165.99,1167.14
2024-05-13 17:25:00+02:00,165.98,166.11,165.92,166.04,1388.5
2024-05-13 17:30:00+02:00,166.03,166.04,165.88,166.03,1056.02
2024-05-13 17:35:00+02:00,166.01,166.04,165.89,166.03,1076.69
2024-05-13 17:40:00+02:00,166.02,166.11,165.95,165.96,1757.21
2024-05-13 17:45:00+02:00,165.96,166.1,165.95,165.99,1063.65
2024-05-13 17:50:00+02:00,166.0,166.21,165.99,166.1,1396.63
2024-05-13 17:55:00+02:00,166.09,166.1,165.91,166.03,1040.94
2024-05-13 18:00:00+02:00,166.03,166.4,166.03,166.14,1878.11
2024-05-13 18:05:00+02:00,166.15,166.33,166.02,166.29,1572.78
2024-05-13 18:10:00+02:00,166.3,166.38,165.99,166.0,1362.74
2024-05-13 18:15:00+02:00,166.0,166.0,165.83,165.9,1724.82
2024-05-13 18:20:00+02:00,165.91,166.06,165.82,166.05,1249.56
2024-05-13 18:25:00+02:00,166.07,166.15,166.03,166.11,841.88
2024-05-13 18:30:00+02:00,166.11,166.29,166.06,166.25,1041.16
2024-05-13 18:35:00+02:00,166.25,166.32,166.18,166.25,932.74
2024-05-13 18:40:00+02:00,166.25,166.25,166.09,166.19,885.03
2024-05-13 18:45:00+02:00,166.2,166.36,166.16,166.33,757.18
2024-05-13 18:50:00+02:00,166.33,166.49,166.29,166.33,1240.03
2024-05-13 18:55:00+02:00,166.32,166.36,166.19,166.2,1122.26
2024-05-13 19:00:00+02:00,166.2,166.94,166.12,166.47,4937.39
2024-05-13 19:05:00+02:00,166.51,166.51,166.17,166.3,2381.47
2024-05-13 19:10:00+02:00,166.29,167.26,166.13,167.16,4067.13
2024-05-13 19:15:00+02:00,167.16,167.84,167.02,167.8,4510.57
2024-05-13 19:20:00+02:00,167.83,168.35,167.75,168.14,4616.7
2024-05-13 19:25:00+02:00,168.15,168.75,167.97,168.58,6626.62
2024-05-13 19:30:00+02:00,168.58,168.66,167.85,167.95,4120.79
2024-05-13 19:35:00+02:00,167.9,168.0,167.75,167.82,1824.14
2024-05-13 19:40:00+02:00,167.83,167.85,167.44,167.47,2161.38
2024-05-13 19:45:00+02:00,167.43,167.66,167.42,167.61,1740.06
2024-05-13 19:50:00+02:00,167.62,167.64,167.44,167.56,931.25
2024-05-13 19:55:00+02:00,167.56,167.6,167.49,167.56,1404.77
2024-05-13 20:00:00+02:00,167.56,167.93,167.51,167.66,2567.19
2024-05-13 20:05:00+02:00,167.67,167.87,167.62,167.87,1210.27
2024-05-13 20:10:00+02:00,167.87,168.07,167.83,167.98,1562.66
2024-05-13 20:15:00+02:00,167.99,168.01,167.81,167.96,1193.06
2024-05-13 20:20:00+02:00,167.96,168.0,167.83,167.88,853.75
2024-05-13 20:25:00+02:00,167.88,167.98,167.84,167.87,599.44
2024-05-13 20:30:00+02:00,167.87,167.93,167.69,167.78,894.01
2024-05-13 20:35:00+02:00,167.77,167.88,167.73,167.86,550.65
2024-05-13 20:40:00+02:00,167.86,168.1,167.8,168.06,1107.44
2024-05-13 20:45:00+02:00,168.06,168.1,167.94,167.97,982.67
2024-05-13 20:50:00+02:00,167.97,167.98,167.77,167.77,805.62
2024-05-13 20:55:00+02:00,167.77,167.96,167.75,167.93,1438.79
2024-05-13 21:00:00+02:00,167.92,167.95,167.86,167.91,931.55
2024-05-13 21:05:00+02:00,167.92,168.02,167.86,167.96,1116.28
2024-05-13 21:10:00+02:00,167.96,168.13,167.9,168.12,1283.74
2024-05-13 21:15:00+02:00,168.11,168.26,168.1,168.23,1436.33
2024-05-13 21:20:00+02:00,168.24,168.34,168.08,168.16,1867.41
2024-05-13 21:25:00+02:00,168.16,168.39,168.16,168.28,1524.4
2024-05-13 21:30:00+02:00,168.28,168.33,168.18,168.28,2279.67
2024-05-13 21:35:00+02:00,168.28,168.54,168.27,168.43,2356.22
2024-05-13 21:40:00+02:00,168.42,168.65,168.36,168.62,1991.07
2024-05-13 21:45:00+02:00,168.62,168.71,168.5,168.64,2033.49
2024-05-13 21:50:00+02:00,168.64,169.03,168.63,168.95,4991.79
2024-05-13 21:55:00+02:00,168.94,169.28,168.78,169.18,12120.32
2024-05-14 15:30:00+02:00,169.81,170.52,169.22,170.37,8333.24
2024-05-14 15:35:00+02:00,170.39,170.43,169.19,169.43,3609.38
2024-05-14 15:40:00+02:00,169.45,169.71,169.2,169.68,1978.17
2024-05-14 15:45:00+02:00,169.66,169.75,169.41,169.5,1695.47
2024-05-14 15:50:00+02:00,169.51,169.61,169.02,169.15,1702.89
2024-05-14 15:55:00+02:00,169.15,169.18,168.81,168.86,1679.39
2024-05-14 16:00:00+02:00,168.84,169.28,168.8,169.02,2152.24
2024-05-14 16:05:00+02:00,169.02,169.56,169.01,169.46,1384.76
2024-05-14 16:10:00+02:00,169.46,169.46,169.06,169.32,1158.39
2024-05-14 16:15:00+02:00,169.34,169.5,169.2,169.42,1346.31
2024-05-14 16:20:00+02:00,169.41,169.75,169.3,169.71,1342.73
2024-05-14 16:25:00+02:00,169.69,169.97,169.68,169.87,1826.76
2024-05-14 16:30:00+02:00,169.87,170.18,169.82,170.01,1874.18
2024-05-14 16:35:00+02:00,170.0,170.01,169.38,169.56,2032.73
2024-05-14 16:40:00+02:00,169.56,169.63,169.34,169.48,1289.06
2024-05-14 16:45:00+02:00,169.48,169.8,169.42,169.76,1729.21
2024-05-14 16:50:00+02:00,169.74,169.77,169.64,169.72,957.52
2024-05-14 16:55:00+02:00,169.73,169.92,169.7,169.92,1556.13
2024-05-14 17:00:00+02:00,169.92,170.14,169.7,169.73,1689.18
2024-05-14 17:05:00+02:00,169.75,169.97,169.71,169.87,887.24
2024-05-14 17:10:00+02:00,169.87,169.89,169.75,169.83,867.81
2024-05-14 17:15:00+02:00,169.84,170.0,169.76,169.81,1197.16
2024-05-14 17:20:00+02:00,169.81,169.88,169.69,169.76,1343.3
2024-05-14 17:25:00+02:00,169.76,169.76,169.58,169.75,1084.11
2024-05-14 17:30:00+02:00,169.75,169.75,169.35,169.35,1259.78
2024-05-14 17:35:00+02:00,169.36,169.39,169.23,169.34,1256.45
2024-05-14 17:40:00+02:00,169.34,169.44,169.28,169.3,997.73
2024-05-14 17:45:00+02:00,169.3,169.34,169.09,169.3,1601.89
2024-05-14 17:50:00+02:00,169.28,169.35,169.21,169.31,843.06
2024-05-14 17:55:00+02:00,169.31,169.57,169.31,169.48,919.91
2024-05-14 18:00:00+02:00,169.49,169.52,169.24,169.31,904.16
2024-05-14 18:05:00+02:00,169.31,169.43,169.19,169.22,790.07
2024-05-14 18:10:00+02:00,169.23,169.31,169.07,169.11,635.15
2024-05-14 18:15:00+02:00,169.12,169.25,169.03,169.25,1537.3
2024-05-14 18:20:00+02:00,169.25,169.35,169.03,169.14,1719.02
2024-05-14 18:25:00+02:00,169.15,169.23,169.07,169.15,716.67
2024-05-14 18:30:00+02:00,169.17,169.22,169.06,169.15,1055.37
2024-05-14 18:35:00+02:00,169.16,169.24,169.11,169.19,820.42
2024-05-14 18:40:00+02:00,169.19,169.24,169.1,169.13,709.39
2024-05-14 18:45:00+02:00,169.14,169.2,169.1,169.17,973.24
2024-05-14 18:50:00+02:00,169.17,169.26,169.13,169.22,1291.65
2024-05-14 18:55:00+02:00,169.22,169.34,169.17,169.27,863.69
2024-05-14 19:00:00+02:00,169.29,169.42,169.27,169.38,1133.94
2024-05-14 19:05:00+02:00,169.39,169.39,169.21,169.35,1171.48
2024-05-14 19:10:00+02:00,169.33,169.65,169.33,169.62,2238.58
2024-05-14 19:15:00+02:00,169.64,169.66,169.39,169.59,1815.78
2024-05-14 19:20:00+02:00,169.59,170.08,169.57,170.04,3402.69
2024-05-14 19:25:00+02:00,170.07,170.82,170.06,170.62,7356.17
2024-05-14 19:30:00+02:00,170.62,171.09,170.61,170.92,7769.07
2024-05-14 19:35:00+02:00,170.93,171.25,170.44,170.58,6136.29
2024-05-14 19:40:00+02:00,170.57,170.77,170.39,170.72,2893.06
2024-05-14 19:45:00+02:00,170.7,170.75,170.41,170.59,1878.17
2024-05-14 19:50:00+02:00,170.59,170.7,170.43,170.45,2537.36
2024-05-14 19:55:00+02:00,170.44,170.44,170.13,170.3,2491.01
2024-05-14 20:00:00+02:00,170.3,170.3,170.14,170.17,2025.94
2024-05-14 20:05:00+02:00,170.17,170.18,169.95,170.09,2179.37
2024-05-14 20:10:00+02:00,170.1,170.49,170.07,170.41,2632.16
2024-05-14 20:15:00+02:00,170.4,170.52,170.25,170.35,2499.3
2024-05-14 20:20:00+02:00,170.34,170.62,170.3,170.48,1607.76
2024-05-14 20:25:00+02:00,170.48,170.55,170.41,170.47,1308.69
2024-05-14 20:30:00+02:00,170.47,170.82,170.36,170.71,1887.28
2024-05-14 20:35:00+02:00,170.71,170.85,170.65,170.79,1397.21
2024-05-14 20:40:00+02:00,170.8,171.12,170.78,171.05,2330.43
2024-05-14 20:45:00+02:00,171.05,171.09,170.85,170.88,1534.74
2024-05-14 20:50:00+02:00,170.89,170.97,170.68,170.97,1612.12
2024-05-14 20:55:00+02:00,170.97,171.06,170.75,170.82,1271.65
2024-05-14 21:00:00+02:00,170.83,170.93,170.75,170.79,1118.49
2024-05-14 21:05:00+02:00,170.79,170.79,170.61,170.76,1324.84
2024-05-14 21:10:00+02:00,170.76,170.92,170.74,170.79,1113.93
2024-05-14 21:15:00+02:00,170.78,170.89,170.68,170.84,1010.15
2024-05-14 21:20:00+02:00,170.84,171.03,170.82,170.89,1628.01
2024-05-14 21:25:00+02:00,170.88,170.98,170.83,170.93,1350.7
2024-05-14 21:30:00+02:00,170.93,170.97,170.86,170.91,1897.7
2024-05-14 21:35:00+02:00,170.9,170.94,170.76,170.87,1814.29
2024-05-14 21:40:00+02:00,170.85,170.95,170.76,170.78,1978.73
2024-05-14 21:45:00+02:00,170.77,170.8,170.27,170.32,3185.66
2024-05-14 21:50:00+02:00,170.33,170.47,170.04,170.3,5032.18
2024-05-14 21:55:00+02:00,170.32,170.45,170.24,170.28,8297.06
2024-05-15 15:30:00+02:00,170.63,171.91,170.61,171.78,8464.75
2024-05-15 15:35:00+02:00,171.81,172.3,171.59,172.29,5543.87
2024-05-15 15:40:00+02:00,172.28,172.55,171.66,171.75,5591.56
2024-05-15 15:45:00+02:00,171.75,172.0,171.29,171.38,3207.16
2024-05-15 15:50:00+02:00,171.4,171.43,170.7,171.13,2524.31
2024-05-15 15:55:00+02:00,171.13,171.32,170.97,171.24,2727.4
2024-05-15 16:00:00+02:00,171.23,171.57,171.12,171.56,2969.34
2024-05-15 16:05:00+02:00,171.56,171.85,171.4,171.66,3673.1
2024-05-15 16:10:00+02:00,171.66,171.79,171.46,171.7,1763.8
2024-05-15 16:15:00+02:00,171.71,171.73,171.45,171.5,1564.87
2024-05-15 16:20:00+02:00,171.51,171.71,171.45,171.48,1497.9
2024-05-15 16:25:00+02:00,171.47,171.64,171.39,171.62,1372.65
2024-05-15 16:30:00+02:00,171.62,171.93,171.52,171.8,1527.25
2024-05-15 16:35:00+02:00,171.77,171.82,171.44,171.82,1334.73
2024-05-15 16:40:00+02:00,171.81,171.88,171.67,171.68,1493.83
2024-05-15 16:45:00+02:00,171.7,171.87,171.59,171.83,1060.14
2024-05-15 16:50:00+02:00,171.84,171.85,171.63,171.64,1185.32
2024-05-15 16:55:00+02:00,171.65,171.82,171.6,171.81,1029.91
2024-05-15 17:00:00+02:00,171.8,171.88,171.68,171.74,952.7
2024-05-15 17:05:00+02:00,171.73,171.82,171.62,171.75,987.94
2024-05-15 17:10:00+02:00,171.76,171.77,171.57,171.61,987.97
2024-05-15 17:15:00+02:00,171.62,171.65,171.33,171.46,1251.71
2024-05-15 17:20:00+02:00,171.45,171.49,171.21,171.26,1200.24
2024-05-15 17:25:00+02:00,171.26,171.41,171.21,171.3,1139.79
2024-05-15 17:30:00+02:00,171.32,171.34,171.12,171.15,1282.31
2024-05-15 17:35:00+02:00,171.14,171.27,171.09,171.19,1086.1
2024-05-15 17:40:00+02:00,171.19,171.5,171.17,171.28,1377.67
2024-05-15 17:45:00+02:00,171.28,171.44,171.24,171.31,1391.66
2024-05-15 17:50:00+02:00,171.3,171.4,171.19,171.24,1501.48
2024-05-15 17:55:00+02:00,171.24,171.33,171.16,171.24,1442.37
2024-05-15 18:00:00+02:00,171.24,171.25,171.1,171.15,847.26
2024-05-15 18:05:00+02:00,171.15,171.16,170.99,171.07,1087.95
2024-05-15 18:10:00+02:00,171.06,171.18,171.02,171.09,1083.13
2024-05-15 18:15:00+02:00,171.09,171.1,170.92,171.0,801.22
2024-05-15 18:20:00+02:00,171.0,171.05,170.84,171.03,1976.53
2024-05-15 18:25:00+02:00,171.04,171.12,170.97,171.07,700.64
2024-05-15 18:30:00+02:00,171.09,171.16,171.02,171.02,803.18
2024-05-15 18:35:00+02:00,171.01,171.12,170.95,170.96,1030.5
2024-05-15 18:40:00+02:00,170.96,170.99,170.63,170.63,1284.3
2024-05-15 18:45:00+02:00,170.64,170.76,170.51,170.56,2448.0
2024-05-15 18:50:00+02:00,170.57,170.93,170.57,170.78,1360.1
2024-05-15 18:55:00+02:00,170.78,170.87,170.74,170.82,1404.3
2024-05-15 19:00:00+02:00,170.83,171.07,170.68,171.05,2017.27
2024-05-15 19:05:00+02:00,171.04,171.27,171.03,171.23,1926.6
2024-05-15 19:10:00+02:00,171.23,171.25,171.08,171.18,1887.38
2024-05-15 19:15:00+02:00,171.18,171.41,171.18,171.25,1251.15
2024-05-15 19:20:00+02:00,171.26,171.44,171.21,171.39,1209.17
2024-05-15 19:25:00+02:00,171.39,171.56,171.36,171.53,1048.32
2024-05-15 19:30:00+02:00,171.53,171.59,171.43,171.5,1104.38
2024-05-15 19:35:00+02:00,171.49,171.56,171.37,171.5,1575.26
2024-05-15 19:40:00+02:00,171.51,171.65,171.49,171.63,1262.91
2024-05-15 19:45:00+02:00,171.63,171.67,171.48,171.62,924.83
2024-05-15 19:50:00+02:00,171.61,171.96,171.58,171.96,1492.49
2024-05-15 19:55:00+02:00,171.95,172.05,171.88,172.0,2649.95
2024-05-15 20:00:00+02:00,172.0,172.04,171.74,171.86,1538.61
2024-05-15 20:05:00+02:00,171.86,171.99,171.83,171.96,1329.1
2024-05-15 20:10:00+02:00,171.97,172.14,171.96,172.13,2042.24
