Date,Open,High,Low,Close,Volume,RSI,ATR,EMA_slow,EMA_fast,BBL_15_1.5,BBM_15_1.5,BBU_15_1.5,BBB_15_1.5,BBP_15_1.5,EMASignal,TechnicalSignal,LSTMsignal,TotalSignal,pointpos
2024-05-20 21:50:00+02:00,529.69,529.86,529.56,529.79,7621.82,39.16786984476232,0.29832376463703836,530.1485754458236,530.179773573805,529.8011558541667,530.0773333333333,530.3535108124998,0.10420271224572125,-0.020196893317342174,2,2,0,0,0.0
2024-05-20 21:55:00+02:00,529.79,530.06,529.5,530.03,28993.65,48.448052729242264,0.3357060839745965,530.1462274171934,530.1701107625919,529.8044547564808,530.0546666666667,530.3048785768525,0.09440985087796219,0.45070844819423456,2,0,0,0,0.0
2024-05-21 15:30:00+02:00,529.28,529.61,529.07,529.52,7498.25,35.6184121371205,0.4248909291210717,530.1338268742787,530.1281681327473,529.6973780432761,530.008,530.318621956724,0.11721406345713083,-0.28552077442768475,2,2,0,0,0.0
2024-05-21 15:35:00+02:00,529.52,529.61,529.32,529.52,3964.1,35.6184121371205,0.40562079638948484,530.1216718866693,530.0889314790217,529.6122990075507,529.9699999999999,530.3277009924491,0.13498914747973195,-0.12901698555376614,0,0,2,0,524.0268000000001
2024-05-21 15:40:00+02:00,529.54,529.71,529.45,529.68,2190.74,41.6074917045661,0.38481782547669996,530.1129259087155,530.0625488029558,529.5829530860614,529.956,530.3290469139387,0.1407841080914836,0.13007333704219268,0,0,0,0,0.0
2024-05-21 15:45:00+02:00,529.66,529.66,529.33,529.59,3406.66,39.32133164197286,0.379843850408587,530.1025709402261,530.0320617834103,529.5345632125743,529.932,530.3294367874257,0.14999539089004027,0.06974289897117637,0,0,1,0,534.9566
2024-05-21 15:50:00+02:00,529.6,529.69,529.49,529.67,1756.57,42.4447148865078,0.3541518717787953,530.0940051790334,530.0087029586742,529.5012245557177,529.9006666666667,530.3001087776156,0.15076112791539778,0.21126395997817937,0,0,0,0,0.0
2024-05-21 15:55:00+02:00,529.66,529.67,529.46,529.52,3076.59,38.333873647935086,0.3335587472389564,530.0826387398447,529.9771737355339,529.4597116564155,529.8486666666666,530.2376216769178,0.1468173970119086,0.0775004074964351,0,0,0,0,0.0
2024-05-21 16:00:00+02:00,529.53,529.89,529.52,529.85,3024.32,50.13850768451806,0.3387646404905347,530.0780320321251,529.9689689784027,529.4635489573258,529.8246666666666,530.1857843760075,0.13631592942352283,0.5350762821624255,0,0,0,0,0.0
2024-05-21 16:05:00+02:00,529.86,529.88,529.7,529.85,1444.63,50.13850768451805,0.3160839775633083,530.0735165463404,529.9612935604413,529.4658029982501,529.806,530.14619700175,0.12842323482556658,0.5646684123811307,1,0,0,0,0.0
2024-05-21 16:10:00+02:00,529.85,529.98,529.64,529.86,2569.42,50.49305404894015,0.3195005521971259,530.0692884959178,529.9547584920258,529.4901033210598,529.7793333333333,530.0685633456068,0.1091888618809186,0.6394507195720276,1,0,0,0,0.0
2024-05-21 16:15:00+02:00,529.85,529.92,529.71,529.76,1063.03,46.79585651108295,0.303857616168954,530.0631639712462,529.9421934280241,529.4886155765398,529.7626666666667,530.0367177567937,0.1034618357882014,0.4951347271314993,1,0,0,0,0.0
2024-05-21 16:20:00+02:00,529.78,529.93,529.73,529.88,1834.99,51.52812693582824,0.28902081385909373,530.0595369619147,529.9381809487968,529.5087153608009,529.746,529.983284639199,0.08958430613881394,0.7823613033956246,1,0,0,0,0.0
2024-05-21 16:25:00+02:00,529.88,530.03,529.86,530.01,1591.69,56.215837042892865,0.2720178404506459,530.0585560319757,529.9428144359713,529.5053232878789,529.7486666666666,529.9920100454543,0.09187125672968162,1.0369641340464912,1,1,1,1,535.3303
2024-05-21 16:30:00+02:00,530.02,530.25,529.93,530.21,2879.8,62.427221249869895,0.27887243467198936,530.0615549224316,529.9600522142957,529.4857087571917,529.7826666666666,530.0796245761416,0.11210555881088621,1.2195183554615567,1,1,1,1,535.5525
2024-05-21 16:35:00+02:00,530.21,530.59,530.17,530.42,2892.58,67.76273581619243,0.29903351543314416,530.0686528447596,529.9897262649863,529.4436994764789,529.8246666666666,530.2056338568544,0.14380877832079889,1.2813446258191667,1,1,1,1,535.8959
2024-05-21 16:40:00+02:00,530.42,530.53,530.35,530.39,1648.74,66.26900313497562,0.2820287275141164,530.0750161547644,530.0155503769226,529.41802064033,529.8486666666666,530.2793126930032,0.16255434935633323,1.1285130945457997,1,1,1,1,535.8353
2024-05-21 16:45:00+02:00,530.39,530.48,530.26,530.46,1653.08,68.09251582396838,0.27316748072638936,530.0826395972443,530.0442245461535,529.4460635191402,529.9113333333333,530.3766031475265,0.17560289238065244,1.0896220321301249,1,1,2,0,524.9574
2024-05-21 16:50:00+02:00,530.45,530.48,530.21,530.24,1126.01,57.27920416931878,0.2727149834797597,530.0857556448237,530.0568552205953,529.5070900359821,529.9593333333333,530.4115766306846,0.1706709435634512,0.8103049490290719,1,0,0,0,0.0
2024-05-21 16:55:00+02:00,530.22,530.37,530.15,530.36,2644.67,61.029861161593416,0.26518427155408364,530.0911862261144,530.0764129482989,529.5439324699772,530.0046666666666,530.465400863356,0.17386043016830274,0.8856164095119092,1,0,0,0,0.0
2024-05-21 17:00:00+02:00,530.35,530.45,530.26,530.36,1411.28,61.029861161593416,0.25444366133207946,530.0965092711418,530.0947088871184,529.6093524879742,530.056,530.5026475120259,0.1685284241762507,0.8403131012877897,1,0,0,0,0.0
2024-05-21 17:05:00+02:00,530.35,530.37,530.23,530.29,1168.56,57.40061571848351,0.23809456685606614,530.1003407707232,530.1073083137559,529.6712887347304,530.0973333333334,530.5233779319364,0.1607420267232574,0.7261109133860041,1,0,0,0,0.0
2024-05-21 17:10:00+02:00,530.3,530.31,530.19,530.29,1282.13,57.40061571848351,0.2212239144480411,530.1040963990257,530.1190948741588,529.7865120035757,530.1486666666667,530.5108213297577,0.13662381360612766,0.6951284185145636,0,0,0,0,0.0
2024-05-21 17:15:00+02:00,530.34,530.63,530.31,530.53,3756.7,65.9670759893716,0.23819192666975406,530.1125301336984,530.1456048822777,529.826625531646,530.194,530.561374468354,0.1385811489205841,0.9572990625960488,0,0,0,0,0.0
2024-05-21 17:20:00+02:00,530.53,530.73,530.53,530.7,2131.17,70.61740243005654,0.23273593714550997,530.1241632003579,530.1813723092275,529.8654472486744,530.2506666666666,530.6358860846588,0.14529709897916535,1.0832173981200985,0,0,0,0,0.0
2024-05-21 17:25:00+02:00,530.71,530.71,530.48,530.5,1387.51,59.91548030843501,0.2323450889818683,530.131605513222,530.2019289344387,529.9317672951078,530.2933333333333,530.6548993715588,0.1363645422252588,0.7857938036450679,0,0,0,0,0.0
2024-05-21 17:30:00+02:00,530.51,530.52,530.25,530.27,1531.64,50.195410408263974,0.23772436198445593,530.1343459981086,530.2063206160879,530.0348542742572,530.3273333333333,530.6198123924094,0.1103013330418844,0.40198728497961994,0,0,2,0,524.9475
2024-05-21 17:35:00+02:00,530.26,530.42,530.24,530.35,2232.38,53.13380222198132,0.22947802455809793,530.1386163743838,530.2155902537596,530.1275909215138,530.3586666666666,530.5897424118194,0.0871394245728526,0.4812471303275844,0,0,0,0,0.0
2024-05-21 17:40:00+02:00,530.36,530.37,530.07,530.25,1670.85,49.10964758677019,0.23955259247836316,530.1408219907327,530.2178102373881,530.1839941725889,530.3746666666667,530.5653391607445,0.07190105638950718,0.17308691463430245,2,0,0,0,0.0
2024-05-21 17:45:00+02:00,530.25,530.28,530.14,530.21,1332.93,47.51042055285363,0.22533079355288077,530.1421918523023,530.2173063511051,530.1839941725889,530.3746666666667,530.5653391607445,0.07190105638950718,0.06819501558661897,2,0,0,0,0.0
2024-05-21 17:50:00+02:00,530.22,530.24,529.82,530.12,2779.42,43.933729826491735,0.25314068018817765,530.1417524096825,530.2110285220016,530.1428271047386,530.3546666666667,530.5665062285949,0.07988599902763412,-0.05387828536553803,2,2,0,0,0.0
2024-05-21 17:55:00+02:00,530.12,530.12,529.95,529.97,1765.09,38.55826268132518,0.24126344016128926,530.138351371867,530.1954782947757,530.0714804601467,530.3266666666666,530.5818528731864,0.09623736559347776,-0.1988360999810212,2,2,0,0,0.0
