,price
2022-01-19,37.204215821765715
2022-01-20,40.092432387587095
2022-01-21,42.09950086805556
2022-01-22,42.09950086805556
2022-01-23,42.09950086805556
2022-01-24,43.97930068988311
2022-01-25,41.60997063817471
2022-01-26,44.067410901970604
2022-01-27,46.27029179911334
2022-01-28,43.61704067257202
2022-01-29,43.61704067257202
2022-01-30,43.61704067257202
2022-01-31,45.03668022155762
2022-02-01,46.505266703899174
2022-02-02,48.98717887181566
2022-02-03,51.0970472735083
2022-02-04,51.49845952601656
2022-02-05,51.49845952601656
2022-02-06,51.49845952601656
2022-02-07,48.9529165170017
2022-02-08,44.184895373602295
2022-02-09,43.81285767825323
2022-02-10,44.55693904401792
2022-02-11,45.780763150731985
2022-02-12,45.780763150731985
2022-02-13,45.780763150731985
2022-02-14,47.18081600449854
2022-02-15,46.701080020186055
2022-02-16,46.720662421175106
2022-02-17,45.34998162078016
2022-02-18,44.20448047020437
2022-02-19,44.20448047020437
2022-02-20,44.20448047020437
2022-02-21,44.20448047020437
2022-02-22,44.45903458152423
2022-02-23,42.77504781761151
2022-02-24,42.385059987124265
2022-02-25,43.51467368124563
2022-02-26,43.51467368124563
2022-02-27,43.51467368124563
2022-02-28,42.53239962024116
2022-03-01,44.811269212257876
2022-03-02,47.149081549529136
2022-03-03,48.93681278877474
2022-03-04,48.29834087251905
2022-03-05,48.29834087251905
2022-03-06,48.29834087251905
2022-03-07,50.154834087954654
2022-03-08,50.27270794156979
2022-03-09,51.51036705581949
2022-03-10,49.67351677308589
2022-03-11,50.508449432759015
2022-03-12,50.508449432759015
2022-03-13,50.508449432759015
2022-03-14,50.94065513418832
2022-03-15,50.429869252739586
2022-03-16,50.793311444972986
2022-03-17,50.960296726737056
2022-03-18,49.75210438871321
2022-03-19,49.75210438871321
2022-03-20,49.75210438871321
2022-03-21,48.04294824444116
2022-03-22,49.45741378714228
2022-03-23,49.80121491387343
2022-03-24,50.27270140167538
2022-03-25,51.31391365555657
2022-03-26,51.31391365555657
2022-03-27,51.31391365555657
2022-03-28,53.41597818141999
2022-03-29,55.98953792390001
2022-03-30,55.17424292849863
2022-03-31,57.305776312263525
2022-04-01,55.36088275845825
2022-04-02,55.36088275845825
2022-04-03,55.36088275845825
2022-04-04,57.32542398550723
2022-04-05,57.61028099911124
2022-04-06,57.85585022354864
2022-04-07,58.700600625038255
2022-04-08,60.13472008946634
2022-04-09,60.13472008946634
2022-04-10,60.13472008946634
2022-04-11,63.04224747077296
2022-04-12,59.91862116726039
2022-04-13,60.94019238047194
2022-04-14,62.98331037039767
2022-04-15,62.98331037039767
2022-04-16,62.98331037039767
2022-04-17,62.98331037039767
2022-04-18,61.18575328851428
2022-04-19,62.50199254648224
2022-04-20,66.61772304750987
2022-04-21,63.847713957227185
2022-04-22,61.39202766159609
2022-04-23,61.39202766159609
2022-04-24,61.39202766159609
2022-04-25,61.25451567015861
2022-04-26,60.70444018809623
2022-04-27,58.946166163813736
2022-04-28,59.152448333837214
2022-04-29,60.40975560681906
2022-04-30,60.40975560681906
2022-05-01,60.40975560681906
2022-05-02,58.248760775051274
2022-05-03,57.41382584152146
2022-05-04,59.054221010878464
2022-05-05,60.13471980648547
2022-05-06,59.191739965331095
2022-05-07,59.191739965331095
2022-05-08,59.191739965331095
2022-05-09,59.49624592815596
2022-05-10,57.21737656438365
2022-05-11,56.09758093175796
2022-05-12,56.43273170946836
2022-05-13,53.695285899877355
2022-05-14,53.695285899877355
2022-05-15,53.695285899877355
2022-05-16,53.586962631579
2022-05-17,55.97977250560239
2022-05-18,58.510428206867836
2022-05-19,56.25548656248096
2022-05-20,56.629661643806216
2022-05-21,56.629661643806216
2022-05-22,56.629661643806216
2022-05-23,56.619821598870416
2022-05-24,55.684364055273974
2022-05-25,56.009312472132244
2022-05-26,58.27410860053311
2022-05-27,61.44482218024338
2022-05-28,61.44482218024338
2022-05-29,61.44482218024338
2022-05-30,61.44482218024338
2022-05-31,64.53675026829043
2022-06-01,61.42512208344621
2022-06-02,62.71506794237956
2022-06-03,62.29165392003246
2022-06-04,62.29165392003246
2022-06-05,62.29165392003246
2022-06-06,64.56629351795078
2022-06-07,64.51706359535419
2022-06-08,65.42297622367813
2022-06-09,63.27634857701373
2022-06-10,58.933850269790874
2022-06-11,58.933850269790874
2022-06-12,58.933850269790874
2022-06-13,57.378042192951064
2022-06-14,55.172324104078164
2022-06-15,54.84737364073201
2022-06-16,55.46773007543999
2022-06-17,57.65374469720124
2022-06-18,57.65374469720124
2022-06-19,57.65374469720124
2022-06-20,57.65374469720124
2022-06-21,57.21064013801289
2022-06-22,58.37257426694694
2022-06-23,58.96338765730638
2022-06-24,57.93931047768292
2022-06-25,57.93931047768292
2022-06-26,57.93931047768292
2022-06-27,58.21502996014518
2022-06-28,58.92400189366333
2022-06-29,57.072783392770994
2022-06-30,56.02900915823154
2022-07-01,55.851765453190254
2022-07-02,55.851765453190254
2022-07-03,55.851765453190254
2022-07-04,55.851765453190254
2022-07-05,56.2751879515836
2022-07-06,54.28610145787984
2022-07-07,56.688753591958246
2022-07-08,58.03778098168564
2022-07-09,58.03778098168564
2022-07-10,58.03778098168564
2022-07-11,58.73691336484675
2022-07-12,58.500590161756314
2022-07-13,57.25988097224444
2022-07-14,57.39773282813277
2022-07-15,54.118709209936256
2022-07-16,54.118709209936256
2022-07-17,54.118709209936256
2022-07-18,55.46773773675654
2022-07-19,54.59135588650005
2022-07-20,54.31563983770901
2022-07-21,53.035540864905954
2022-07-22,53.95131281193042
2022-07-23,53.95131281193042
2022-07-24,53.95131281193042
2022-07-25,53.15370742810658
2022-07-26,54.551976264759624
2022-07-27,54.18763491047833
2022-07-28,61.622061236473336
2022-07-29,62.872614781977106
2022-07-30,62.872614781977106
2022-07-31,62.872614781977106
2022-08-01,65.03894975374139
2022-08-02,64.30043352586792
2022-08-03,65.6100725910103
2022-08-04,64.50722041787765
2022-08-05,68.69215366047085
2022-08-06,68.69215366047085
2022-08-07,68.69215366047085
2022-08-08,75.83117562485624
2022-08-09,74.59046792208426
2022-08-10,74.88586303276469
2022-08-11,75.93949057987007
2022-08-12,78.57130386532738
2022-08-13,78.57130386532738
2022-08-14,78.57130386532738
2022-08-15,79.16318007081807
2022-08-16,80.00166728890393
2022-08-17,79.3308709792803
2022-08-18,78.34441920730262
2022-08-19,79.2223648096087
2022-08-20,79.2223648096087
2022-08-21,79.2223648096087
2022-08-22,79.65640555427574
2022-08-23,79.18289908527858
2022-08-24,78.58116401708662
2022-08-25,78.92642992399531
2022-08-26,81.61944999968003
2022-08-27,81.61944999968003
2022-08-28,81.61944999968003
2022-08-29,78.57129972298733
2022-08-30,80.4751589340582
2022-08-31,79.17304140050653
2022-09-01,80.4850299130923
2022-09-02,81.46162096573967
2022-09-03,81.46162096573967
2022-09-04,81.46162096573967
2022-09-05,81.46162096573967
2022-09-06,80.5935444659497
2022-09-07,81.48135022100321
2022-09-08,81.74769080010387
2022-09-09,85.32853587903378
2022-09-10,85.32853587903378
2022-09-11,85.32853587903378
2022-09-12,87.36063159410325
2022-09-13,85.72312119459045
2022-09-14,85.21015499595649
2022-09-15,86.68984917313247
2022-09-16,85.43704908828339
2022-09-17,85.43704908828339
2022-09-18,85.43704908828339
2022-09-19,84.24342683012483
2022-09-20,87.21266494877636
2022-09-21,87.58752128955618
2022-09-22,86.80822169602214
2022-09-23,82.65030954123122
2022-09-24,82.65030954123122
2022-09-25,82.65030954123122
2022-09-26,82.53685507634611
2022-09-27,82.55658743797487
2022-09-28,82.97090403747593
2022-09-29,83.8981785019356
2022-09-30,82.15214727875406
2022-10-01,82.15214727875406
2022-10-02,82.15214727875406
2022-10-03,83.87844951940087
2022-10-04,87.10415724751745
2022-10-05,86.49255216699527
2022-10-06,87.03510695203958
2022-10-07,84.54923144272014
2022-10-08,84.54923144272014
2022-10-09,84.54923144272014
2022-10-10,83.7995203640482
