Local time,Open,High,Low,Close,Volume
01.06.2023 15:55:00.000 GMT+0200,206.127,206.517,205.826,206.106,23.729999999999997
01.06.2023 16:00:00.000 GMT+0200,206.406,206.926,206.126,206.806,24.78
01.06.2023 16:05:00.000 GMT+0200,206.785,207.367,206.636,207.197,25.98
01.06.2023 16:10:00.000 GMT+0200,207.196,207.876,207.046,207.857,26.520000000000003
01.06.2023 16:15:00.000 GMT+0200,207.857,208.037,207.526,207.836,25.26
01.06.2023 16:20:00.000 GMT+0200,207.837,207.987,207.346,207.836,15.84
01.06.2023 16:25:00.000 GMT+0200,207.836,208.076,207.586,208.017,11.07
01.06.2023 16:30:00.000 GMT+0200,207.957,208.076,207.616,207.926,20.490000000000002
01.06.2023 16:35:00.000 GMT+0200,207.927,208.006,207.646,207.916,18
01.06.2023 16:40:00.000 GMT+0200,207.916,208.796,207.816,208.547,29.610000000000003
01.06.2023 16:45:00.000 GMT+0200,208.546,209.086,208.546,208.826,40.89
01.06.2023 16:50:00.000 GMT+0200,208.857,209.326,208.816,209.037,23.85
01.06.2023 16:55:00.000 GMT+0200,209.037,209.047,208.606,208.896,15.209999999999999
01.06.2023 17:00:00.000 GMT+0200,208.896,209.156,208.616,209.116,24.869999999999997
01.06.2023 17:05:00.000 GMT+0200,209.117,209.567,209.086,209.257,26.009999999999998
01.06.2023 17:10:00.000 GMT+0200,209.247,209.607,209.246,209.447,25.169999999999998
01.06.2023 17:15:00.000 GMT+0200,209.446,209.807,209.446,209.536,24.03
01.06.2023 17:20:00.000 GMT+0200,209.537,210.096,209.456,210.076,20.49
01.06.2023 17:25:00.000 GMT+0200,210.076,210.177,209.676,209.677,19.74
01.06.2023 17:30:00.000 GMT+0200,209.676,210.097,209.676,209.956,25.529999999999998
01.06.2023 17:35:00.000 GMT+0200,209.956,210.176,209.816,209.837,24.81
01.06.2023 17:40:00.000 GMT+0200,209.836,210.047,209.536,209.536,34.98
01.06.2023 17:45:00.000 GMT+0200,209.536,209.677,209.436,209.617,26.13
01.06.2023 17:50:00.000 GMT+0200,209.616,210.007,209.576,209.807,19.62
01.06.2023 17:55:00.000 GMT+0200,209.806,209.827,209.306,209.367,24.660000000000004
01.06.2023 18:00:00.000 GMT+0200,209.366,209.776,209.306,209.496,17.67
01.06.2023 18:05:00.000 GMT+0200,209.496,209.747,209.346,209.537,20.73
01.06.2023 18:10:00.000 GMT+0200,209.506,209.707,209.306,209.516,22.2
01.06.2023 18:15:00.000 GMT+0200,209.516,209.656,209.306,209.537,20.04
01.06.2023 18:20:00.000 GMT+0200,209.537,209.887,209.526,209.816,17.25
01.06.2023 18:25:00.000 GMT+0200,209.847,210.016,209.706,209.836,15.120000000000001
01.06.2023 18:30:00.000 GMT+0200,209.837,209.837,209.286,209.367,22.830000000000002
01.06.2023 18:35:00.000 GMT+0200,209.366,209.476,209.126,209.176,16.619999999999997
01.06.2023 18:40:00.000 GMT+0200,209.177,209.246,208.996,209.177,17.22
01.06.2023 18:45:00.000 GMT+0200,209.176,209.246,208.996,209.036,19.979999999999997
01.06.2023 18:50:00.000 GMT+0200,209.036,209.337,209.036,209.167,20.61
01.06.2023 18:55:00.000 GMT+0200,209.167,209.606,209.166,209.587,11.549999999999999
01.06.2023 19:00:00.000 GMT+0200,209.596,209.607,209.296,209.476,10.02
01.06.2023 19:05:00.000 GMT+0200,209.476,209.577,209.306,209.347,10.59
01.06.2023 19:10:00.000 GMT+0200,209.346,209.457,209.216,209.307,18.72
01.06.2023 19:15:00.000 GMT+0200,209.337,209.496,209.306,209.446,13.26
01.06.2023 19:20:00.000 GMT+0200,209.446,209.537,209.056,209.137,15.93
01.06.2023 19:25:00.000 GMT+0200,209.137,209.316,209.056,209.207,23.700000000000003
01.06.2023 19:30:00.000 GMT+0200,209.207,209.216,208.806,209.036,25.560000000000002
01.06.2023 19:35:00.000 GMT+0200,209.036,209.236,208.906,209.097,17.939999999999998
01.06.2023 19:40:00.000 GMT+0200,209.096,209.297,208.976,209.197,17.97
01.06.2023 19:45:00.000 GMT+0200,209.196,209.506,209.146,209.387,11.43
01.06.2023 19:50:00.000 GMT+0200,209.376,209.627,209.376,209.536,15.719999999999999
01.06.2023 19:55:00.000 GMT+0200,209.536,209.597,209.356,209.586,19.619999999999997
01.06.2023 20:00:00.000 GMT+0200,209.587,209.747,209.517,209.676,11.670000000000002
01.06.2023 20:05:00.000 GMT+0200,209.667,209.976,209.667,209.886,12.809999999999999
01.06.2023 20:10:00.000 GMT+0200,209.886,209.927,209.576,209.577,15.27
01.06.2023 20:15:00.000 GMT+0200,209.576,209.817,209.576,209.687,12.959999999999999
01.06.2023 20:20:00.000 GMT+0200,209.687,209.827,209.536,209.826,13.71
01.06.2023 20:25:00.000 GMT+0200,209.825,210.097,209.825,209.956,21.96
01.06.2023 20:30:00.000 GMT+0200,209.966,209.987,209.616,209.656,10.05
01.06.2023 20:35:00.000 GMT+0200,209.667,209.707,209.246,209.457,15.239999999999998
01.06.2023 20:40:00.000 GMT+0200,209.436,209.436,208.876,208.917,17.46
01.06.2023 20:45:00.000 GMT+0200,208.916,209.197,208.876,209.037,14.49
01.06.2023 20:50:00.000 GMT+0200,209.056,209.286,208.986,209.227,13.709999999999999
01.06.2023 20:55:00.000 GMT+0200,209.227,209.256,209.056,209.146,11.7
01.06.2023 21:00:00.000 GMT+0200,209.147,209.297,209.047,209.226,14.07
01.06.2023 21:05:00.000 GMT+0200,209.236,209.336,209.066,209.247,13.620000000000001
01.06.2023 21:10:00.000 GMT+0200,209.246,209.247,209.056,209.107,24.3
01.06.2023 21:15:00.000 GMT+0200,209.187,209.257,208.886,208.987,25.89
01.06.2023 21:20:00.000 GMT+0200,208.986,209.076,208.546,208.566,17.28
01.06.2023 21:25:00.000 GMT+0200,208.566,208.576,208.116,208.147,16.83
01.06.2023 21:30:00.000 GMT+0200,208.216,208.337,207.876,207.966,28.32
01.06.2023 21:35:00.000 GMT+0200,207.966,208.117,207.796,207.877,20.58
01.06.2023 21:40:00.000 GMT+0200,207.967,208.096,207.876,207.966,29.1
01.06.2023 21:45:00.000 GMT+0200,207.966,208.047,207.786,207.827,39.900000000000006
01.06.2023 21:50:00.000 GMT+0200,207.907,207.907,207.366,207.596,41.16
01.06.2023 21:55:00.000 GMT+0200,207.596,207.877,207.556,207.857,65.94
02.06.2023 15:30:00.000 GMT+0200,210.066,211.197,209.926,210.956,28.98
02.06.2023 15:35:00.000 GMT+0200,210.966,212.477,210.966,211.437,43.589999999999996
02.06.2023 15:40:00.000 GMT+0200,211.567,211.567,210.157,211.346,25.62
02.06.2023 15:45:00.000 GMT+0200,211.206,211.956,210.896,211.597,28.379999999999995
02.06.2023 15:50:00.000 GMT+0200,211.596,212.287,211.316,211.866,34.59
02.06.2023 15:55:00.000 GMT+0200,211.866,212.137,211.007,211.267,25.98
02.06.2023 16:00:00.000 GMT+0200,211.267,211.887,210.797,211.726,22.380000000000003
02.06.2023 16:05:00.000 GMT+0200,211.736,211.736,211.316,211.497,18.689999999999998
02.06.2023 16:10:00.000 GMT+0200,211.497,211.927,211.226,211.737,22.95
02.06.2023 16:15:00.000 GMT+0200,211.737,212.107,211.337,211.667,20.820000000000004
02.06.2023 16:20:00.000 GMT+0200,211.717,212.236,211.716,212.236,23.939999999999998
02.06.2023 16:25:00.000 GMT+0200,212.147,212.487,212.146,212.246,33.15
02.06.2023 16:30:00.000 GMT+0200,212.257,212.307,211.756,212.067,33.75
02.06.2023 16:35:00.000 GMT+0200,212.136,212.427,212.116,212.327,22.08
02.06.2023 16:40:00.000 GMT+0200,212.327,212.456,211.996,212.106,22.65
02.06.2023 16:45:00.000 GMT+0200,212.106,212.207,211.796,211.907,30.12
02.06.2023 16:50:00.000 GMT+0200,211.947,212.067,211.746,211.776,27.24
02.06.2023 16:55:00.000 GMT+0200,211.746,211.907,211.636,211.846,17.79
02.06.2023 17:00:00.000 GMT+0200,211.847,212.407,211.847,212.407,26.849999999999998
02.06.2023 17:05:00.000 GMT+0200,212.386,212.387,211.756,211.956,18.270000000000003
02.06.2023 17:10:00.000 GMT+0200,211.947,212.457,211.947,212.367,24.78
02.06.2023 17:15:00.000 GMT+0200,212.407,212.487,212.286,212.337,23.52
02.06.2023 17:20:00.000 GMT+0200,212.417,212.477,212.287,212.307,21
02.06.2023 17:25:00.000 GMT+0200,212.296,212.457,212.206,212.236,25.799999999999997
02.06.2023 17:30:00.000 GMT+0200,212.237,212.687,212.216,212.326,32.28
02.06.2023 17:35:00.000 GMT+0200,212.326,212.836,212.276,212.667,26.400000000000002
02.06.2023 17:40:00.000 GMT+0200,212.686,212.957,212.646,212.797,33.72
02.06.2023 17:45:00.000 GMT+0200,212.796,212.876,212.376,212.467,23.04
02.06.2023 17:50:00.000 GMT+0200,212.486,212.596,212.236,212.467,15.600000000000001
02.06.2023 17:55:00.000 GMT+0200,212.477,212.896,212.406,212.667,15.72
02.06.2023 18:00:00.000 GMT+0200,212.707,212.787,212.366,212.367,17.88
02.06.2023 18:05:00.000 GMT+0200,212.367,212.897,212.366,212.747,23.61
02.06.2023 18:10:00.000 GMT+0200,212.746,213.076,212.346,212.347,32.88
02.06.2023 18:15:00.000 GMT+0200,212.447,212.646,212.096,212.617,26.16
02.06.2023 18:20:00.000 GMT+0200,212.627,213.107,212.616,212.876,27.9
02.06.2023 18:25:00.000 GMT+0200,212.876,213.667,212.876,213.666,34.56
02.06.2023 18:30:00.000 GMT+0200,213.666,213.796,213.526,213.676,29.040000000000003
02.06.2023 18:35:00.000 GMT+0200,213.676,213.957,213.566,213.936,28.019999999999996
02.06.2023 18:40:00.000 GMT+0200,213.937,214.157,213.756,213.837,27.450000000000003
02.06.2023 18:45:00.000 GMT+0200,213.826,213.937,213.496,213.497,22.38
02.06.2023 18:50:00.000 GMT+0200,213.497,213.656,213.196,213.647,19.8
02.06.2023 18:55:00.000 GMT+0200,213.657,213.697,213.296,213.666,14.25
02.06.2023 19:00:00.000 GMT+0200,213.666,213.687,213.596,213.607,10.56
02.06.2023 19:05:00.000 GMT+0200,213.606,213.996,213.606,213.767,16.23
02.06.2023 19:10:00.000 GMT+0200,213.757,213.897,213.526,213.887,17.4
02.06.2023 19:15:00.000 GMT+0200,213.896,214.446,213.886,214.427,20.520000000000003
02.06.2023 19:20:00.000 GMT+0200,214.426,214.627,214.396,214.406,23.849999999999998
02.06.2023 19:25:00.000 GMT+0200,214.407,214.457,214.166,214.277,19.380000000000003
02.06.2023 19:30:00.000 GMT+0200,214.277,214.426,213.866,214.006,23.43
02.06.2023 19:35:00.000 GMT+0200,214.007,214.277,213.976,214.137,12.989999999999998
02.06.2023 19:40:00.000 GMT+0200,214.147,214.266,213.936,214.037,17.13
02.06.2023 19:45:00.000 GMT+0200,214.037,214.037,213.676,213.827,19.83
02.06.2023 19:50:00.000 GMT+0200,213.827,214.316,213.826,214.316,14.16
02.06.2023 19:55:00.000 GMT+0200,214.326,214.516,214.286,214.387,15.51
02.06.2023 20:00:00.000 GMT+0200,214.336,214.537,214.336,214.486,15.27
02.06.2023 20:05:00.000 GMT+0200,214.487,214.616,214.266,214.427,20.580000000000002
02.06.2023 20:10:00.000 GMT+0200,214.426,214.466,214.167,214.196,11.579999999999998
02.06.2023 20:15:00.000 GMT+0200,214.196,214.327,214.066,214.156,14.490000000000002
02.06.2023 20:20:00.000 GMT+0200,214.156,214.666,214.156,214.487,15.09
02.06.2023 20:25:00.000 GMT+0200,214.586,214.627,214.356,214.417,14.309999999999999
02.06.2023 20:30:00.000 GMT+0200,214.417,214.707,214.356,214.667,20.490000000000002
02.06.2023 20:35:00.000 GMT+0200,214.676,215.076,214.627,214.956,29.609999999999996
02.06.2023 20:40:00.000 GMT+0200,214.957,214.997,214.436,214.436,19.23
02.06.2023 20:45:00.000 GMT+0200,214.437,214.557,214.376,214.536,20.07
02.06.2023 20:50:00.000 GMT+0200,214.556,214.857,214.486,214.487,20.999999999999996
02.06.2023 20:55:00.000 GMT+0200,214.486,214.506,214.246,214.277,13.620000000000001
02.06.2023 21:00:00.000 GMT+0200,214.516,214.987,214.516,214.886,15.93
02.06.2023 21:05:00.000 GMT+0200,214.907,215.177,214.776,214.967,21.089999999999996
02.06.2023 21:10:00.000 GMT+0200,214.966,214.997,214.816,214.897,15.57
02.06.2023 21:15:00.000 GMT+0200,214.927,215.056,214.666,214.816,17.1
02.06.2023 21:20:00.000 GMT+0200,214.816,214.967,214.636,214.786,19.8
02.06.2023 21:25:00.000 GMT+0200,214.786,214.786,213.946,214.087,23.82
02.06.2023 21:30:00.000 GMT+0200,214.127,214.267,213.946,214.056,32.19
02.06.2023 21:35:00.000 GMT+0200,214.057,214.196,213.966,214.036,21.840000000000003
02.06.2023 21:40:00.000 GMT+0200,214.047,214.227,213.606,213.676,32.49
02.06.2023 21:45:00.000 GMT+0200,213.796,213.797,213.226,213.337,40.71
02.06.2023 21:50:00.000 GMT+0200,213.337,213.357,212.946,213.277,49.46999999999999
02.06.2023 21:55:00.000 GMT+0200,213.297,213.526,213.056,213.186,76.41
05.06.2023 15:30:00.000 GMT+0200,212.856,212.857,210.197,210.586,42.6
05.06.2023 15:35:00.000 GMT+0200,210.587,211.097,210.116,210.366,43.71
05.06.2023 15:40:00.000 GMT+0200,210.367,210.857,210.277,210.397,35.4
05.06.2023 15:45:00.000 GMT+0200,210.446,210.446,209.546,209.756,26.7
05.06.2023 15:50:00.000 GMT+0200,209.837,209.917,209.496,209.497,14.489999999999998
05.06.2023 15:55:00.000 GMT+0200,209.497,209.627,208.996,208.996,23.46
05.06.2023 16:00:00.000 GMT+0200,208.996,209.997,208.676,208.737,43.89
05.06.2023 16:05:00.000 GMT+0200,208.736,209.236,208.676,209.036,35.25
05.06.2023 16:10:00.000 GMT+0200,209.037,209.107,208.496,208.647,27.63
05.06.2023 16:15:00.000 GMT+0200,208.646,209.327,208.556,208.957,32.01
05.06.2023 16:20:00.000 GMT+0200,208.957,209.707,208.546,209.577,39.42
05.06.2023 16:25:00.000 GMT+0200,209.576,209.716,208.986,209.526,25.440000000000005
05.06.2023 16:30:00.000 GMT+0200,209.647,210.017,209.336,209.996,29.729999999999997
05.06.2023 16:35:00.000 GMT+0200,210.136,210.137,209.197,209.746,22.44
05.06.2023 16:40:00.000 GMT+0200,209.826,210.327,209.746,210.056,19.200000000000003
05.06.2023 16:45:00.000 GMT+0200,210.057,210.357,209.746,210.177,16.8
05.06.2023 16:50:00.000 GMT+0200,210.177,210.177,209.516,209.947,15.269999999999998
05.06.2023 16:55:00.000 GMT+0200,209.946,209.967,209.586,209.896,18.21
05.06.2023 17:00:00.000 GMT+0200,209.957,210.037,209.367,209.367,15.72
05.06.2023 17:05:00.000 GMT+0200,209.346,210.397,209.286,210.357,25.23
05.06.2023 17:10:00.000 GMT+0200,210.377,210.377,209.546,209.827,23.759999999999998
05.06.2023 17:15:00.000 GMT+0200,209.817,209.926,209.626,209.897,13.5
05.06.2023 17:20:00.000 GMT+0200,209.907,209.935,209.176,209.257,21.060000000000002
05.06.2023 17:25:00.000 GMT+0200,209.256,209.606,209.096,209.457,11.520000000000001
05.06.2023 17:30:00.000 GMT+0200,209.457,209.716,209.346,209.376,21.389999999999997
05.06.2023 17:35:00.000 GMT+0200,209.377,209.536,208.986,209.027,19.74
05.06.2023 17:40:00.000 GMT+0200,209.077,209.487,209.046,209.457,17.28
05.06.2023 17:45:00.000 GMT+0200,209.486,209.897,209.456,209.686,12.75
05.06.2023 17:50:00.000 GMT+0200,209.687,209.847,209.486,209.726,16.200000000000003
05.06.2023 17:55:00.000 GMT+0200,209.727,209.816,209.197,209.316,17.369999999999997
05.06.2023 18:00:00.000 GMT+0200,209.317,209.477,209.056,209.076,16.02
05.06.2023 18:05:00.000 GMT+0200,209.077,209.426,209.056,209.176,15
05.06.2023 18:10:00.000 GMT+0200,209.177,209.537,209.176,209.376,11.7
05.06.2023 18:15:00.000 GMT+0200,209.377,209.587,209.377,209.526,13.500000000000002
05.06.2023 18:20:00.000 GMT+0200,209.526,209.526,209.046,209.316,12.120000000000001
05.06.2023 18:25:00.000 GMT+0200,209.276,209.367,209.256,209.346,12.419999999999998
05.06.2023 18:30:00.000 GMT+0200,209.347,209.347,209.047,209.047,10.469999999999999
05.06.2023 18:35:00.000 GMT+0200,209.047,209.266,208.996,209.167,13.38
05.06.2023 18:40:00.000 GMT+0200,209.166,209.426,209.106,209.406,13.62
05.06.2023 18:45:00.000 GMT+0200,209.407,209.747,209.406,209.616,17.669999999999998
05.06.2023 18:50:00.000 GMT+0200,209.617,209.767,209.266,209.356,16.2
05.06.2023 18:55:00.000 GMT+0200,209.356,209.547,209.266,209.336,10.17
05.06.2023 19:00:00.000 GMT+0200,209.336,209.337,209.037,209.187,15.18
05.06.2023 19:05:00.000 GMT+0200,209.186,209.346,209.116,209.346,12.18
05.06.2023 19:10:00.000 GMT+0200,209.396,209.557,209.296,209.476,10.05
05.06.2023 19:15:00.000 GMT+0200,209.477,209.497,209.096,209.296,15.569999999999999
05.06.2023 19:20:00.000 GMT+0200,209.297,209.547,209.277,209.367,7.08
05.06.2023 19:25:00.000 GMT+0200,209.366,209.397,208.696,208.946,25.650000000000002
05.06.2023 19:30:00.000 GMT+0200,208.947,208.966,208.396,208.466,22.65
05.06.2023 19:35:00.000 GMT+0200,208.466,208.486,208.046,208.057,32.34
05.06.2023 19:40:00.000 GMT+0200,208.056,208.066,207.496,208.066,28.560000000000002
05.06.2023 19:45:00.000 GMT+0200,208.067,208.317,207.736,208.266,16.29
05.06.2023 19:50:00.000 GMT+0200,208.306,208.447,208.196,208.396,18.779999999999998
05.06.2023 19:55:00.000 GMT+0200,208.366,208.467,208.066,208.437,16.53
05.06.2023 20:00:00.000 GMT+0200,208.437,208.705,208.437,208.576,18.479999999999997
05.06.2023 20:05:00.000 GMT+0200,208.576,208.617,208.276,208.486,15
05.06.2023 20:10:00.000 GMT+0200,208.486,208.517,208.176,208.227,17.37
05.06.2023 20:15:00.000 GMT+0200,208.227,208.666,208.196,208.557,16.02
05.06.2023 20:20:00.000 GMT+0200,208.556,208.617,208.237,208.247,9.87
05.06.2023 20:25:00.000 GMT+0200,208.247,208.396,208.016,208.336,16.349999999999998
05.06.2023 20:30:00.000 GMT+0200,208.336,208.397,207.496,207.667,32.64
05.06.2023 20:35:00.000 GMT+0200,207.666,208.197,207.496,207.887,22.32
05.06.2023 20:40:00.000 GMT+0200,207.946,208.476,207.946,208.367,19.380000000000003
05.06.2023 20:45:00.000 GMT+0200,208.486,208.486,208.037,208.137,15.389999999999999
05.06.2023 20:50:00.000 GMT+0200,208.137,208.617,207.946,208.616,19.05
05.06.2023 20:55:00.000 GMT+0200,208.627,208.957,208.537,208.896,17.189999999999998
05.06.2023 21:00:00.000 GMT+0200,208.896,209.047,208.386,208.577,28.830000000000002
05.06.2023 21:05:00.000 GMT+0200,208.577,208.717,208.376,208.486,19.86
05.06.2023 21:10:00.000 GMT+0200,208.487,208.976,208.377,208.936,20.490000000000002
05.06.2023 21:15:00.000 GMT+0200,208.946,208.996,208.726,208.727,13.139999999999999
05.06.2023 21:20:00.000 GMT+0200,208.806,209.117,208.726,209.007,22.59
05.06.2023 21:25:00.000 GMT+0200,209.007,209.047,208.656,208.747,18.54
05.06.2023 21:30:00.000 GMT+0200,208.746,209.137,208.656,209.126,23.49
05.06.2023 21:35:00.000 GMT+0200,209.126,209.357,209.036,209.346,24.99
05.06.2023 21:40:00.000 GMT+0200,209.367,209.537,209.276,209.326,35.1
05.06.2023 21:45:00.000 GMT+0200,209.397,209.537,209.176,209.496,38.37
05.06.2023 21:50:00.000 GMT+0200,209.497,209.567,209.126,209.256,44.58
05.06.2023 21:55:00.000 GMT+0200,209.206,209.227,208.696,208.776,84.81
06.06.2023 15:30:00.000 GMT+0200,208.246,209.336,206.966,209.167,26.520000000000003
06.06.2023 15:35:00.000 GMT+0200,209.217,209.987,209.046,209.136,35.31
06.06.2023 15:40:00.000 GMT+0200,209.347,209.657,209.106,209.207,25.439999999999998
06.06.2023 15:45:00.000 GMT+0200,209.307,209.786,209.306,209.556,27.9
06.06.2023 15:50:00.000 GMT+0200,209.547,209.596,209.246,209.497,20.04
06.06.2023 15:55:00.000 GMT+0200,209.496,210.026,209.246,209.846,23.369999999999997
06.06.2023 16:00:00.000 GMT+0200,209.846,210.367,209.756,209.876,42.449999999999996
06.06.2023 16:05:00.000 GMT+0200,209.876,210.987,209.756,210.987,31.259999999999998
06.06.2023 16:10:00.000 GMT+0200,211.037,211.057,210.396,210.506,35.91
06.06.2023 16:15:00.000 GMT+0200,210.507,210.787,210.396,210.777,17.700000000000003
06.06.2023 16:20:00.000 GMT+0200,210.777,211.026,210.676,210.966,19.74
06.06.2023 16:25:00.000 GMT+0200,210.966,211.186,210.876,210.876,19.98
06.06.2023 16:30:00.000 GMT+0200,210.877,211.456,210.876,211.326,24.450000000000003
06.06.2023 16:35:00.000 GMT+0200,211.326,211.326,210.806,210.837,22.08
06.06.2023 16:40:00.000 GMT+0200,210.836,210.987,210.786,210.896,17.22
06.06.2023 16:45:00.000 GMT+0200,210.896,211.647,210.876,211.517,25.89
06.06.2023 16:50:00.000 GMT+0200,211.516,211.646,211.136,211.246,18.6
06.06.2023 16:55:00.000 GMT+0200,211.246,211.507,211.246,211.477,20.369999999999997
06.06.2023 17:00:00.000 GMT+0200,211.507,211.626,211.196,211.286,16.200000000000003
06.06.2023 17:05:00.000 GMT+0200,211.297,211.457,211.036,211.146,12.15
06.06.2023 17:10:00.000 GMT+0200,211.146,211.237,210.727,210.886,14.250000000000002
06.06.2023 17:15:00.000 GMT+0200,210.887,211.087,210.656,210.656,19.589999999999996
06.06.2023 17:20:00.000 GMT+0200,210.656,210.656,210.226,210.236,24.75
06.06.2023 17:25:00.000 GMT+0200,210.236,210.557,209.906,210.546,18.48
06.06.2023 17:30:00.000 GMT+0200,210.547,210.946,210.547,210.796,15.36
06.06.2023 17:35:00.000 GMT+0200,210.796,211.136,210.476,211.016,19.29
06.06.2023 17:40:00.000 GMT+0200,211.016,211.127,210.806,211.126,12.24
06.06.2023 17:45:00.000 GMT+0200,211.126,211.356,210.997,211.226,13.02
06.06.2023 17:50:00.000 GMT+0200,211.246,211.296,210.806,210.827,15.12
06.06.2023 17:55:00.000 GMT+0200,210.826,210.966,210.596,210.626,13.32
06.06.2023 18:00:00.000 GMT+0200,210.597,210.817,210.426,210.477,15.54
06.06.2023 18:05:00.000 GMT+0200,210.476,210.476,210.026,210.427,12.659999999999998
06.06.2023 18:10:00.000 GMT+0200,210.426,210.716,210.416,210.457,11.58
06.06.2023 18:15:00.000 GMT+0200,210.457,210.787,210.236,210.766,11.37
06.06.2023 18:20:00.000 GMT+0200,210.766,211.097,210.756,211.007,18.27
06.06.2023 18:25:00.000 GMT+0200,211.007,211.157,210.856,210.857,13.919999999999998
06.06.2023 18:30:00.000 GMT+0200,210.857,210.956,210.626,210.827,13.56
06.06.2023 18:35:00.000 GMT+0200,210.827,210.827,210.596,210.647,12.48
06.06.2023 18:40:00.000 GMT+0200,210.647,210.667,210.406,210.537,17.31
06.06.2023 18:45:00.000 GMT+0200,210.537,210.786,210.366,210.416,14.399999999999999
06.06.2023 18:50:00.000 GMT+0200,210.417,210.776,210.266,210.566,24.21
06.06.2023 18:55:00.000 GMT+0200,210.596,210.707,210.456,210.617,13.229999999999999
06.06.2023 19:00:00.000 GMT+0200,210.666,210.727,210.566,210.687,11.94
06.06.2023 19:05:00.000 GMT+0200,210.696,211.177,210.676,211.067,17.25
06.06.2023 19:10:00.000 GMT+0200,211.067,211.427,211.036,211.287,14.91
06.06.2023 19:15:00.000 GMT+0200,211.327,211.387,210.956,210.997,14.67
06.06.2023 19:20:00.000 GMT+0200,210.996,211.047,210.606,210.937,18.509999999999998
06.06.2023 19:25:00.000 GMT+0200,210.786,210.947,210.426,210.877,14.489999999999998
06.06.2023 19:30:00.000 GMT+0200,210.916,210.927,210.626,210.816,11.64
06.06.2023 19:35:00.000 GMT+0200,210.817,211.067,210.726,211.017,11.07
06.06.2023 19:40:00.000 GMT+0200,211.016,211.167,211.006,211.036,8.73
06.06.2023 19:45:00.000 GMT+0200,211.036,211.237,211.036,211.036,11.969999999999999
06.06.2023 19:50:00.000 GMT+0200,211.036,211.227,211.036,211.147,13.92
06.06.2023 19:55:00.000 GMT+0200,211.146,211.197,210.707,211.197,12.36
06.06.2023 20:00:00.000 GMT+0200,211.196,211.197,200.316,204.186,148.74
06.06.2023 20:05:00.000 GMT+0200,204.187,204.646,202.246,204.096,108.87
06.06.2023 20:10:00.000 GMT+0200,204.097,205.276,203.397,204.857,76.44
06.06.2023 20:15:00.000 GMT+0200,204.857,205.307,204.416,204.747,46.739999999999995
06.06.2023 20:20:00.000 GMT+0200,204.747,205.136,204.196,205.136,41.01
06.06.2023 20:25:00.000 GMT+0200,205.207,206.317,204.886,205.947,45.69
06.06.2023 20:30:00.000 GMT+0200,205.946,206.237,205.376,205.856,40.17
06.06.2023 20:35:00.000 GMT+0200,205.857,207.137,205.796,206.806,37.41
06.06.2023 20:40:00.000 GMT+0200,206.806,207.467,206.806,206.997,38.879999999999995
06.06.2023 20:45:00.000 GMT+0200,206.997,207.537,206.656,207.077,26.82
06.06.2023 20:50:00.000 GMT+0200,207.076,207.507,206.996,207.047,20.25
06.06.2023 20:55:00.000 GMT+0200,207.046,207.927,206.816,207.057,26.340000000000003
06.06.2023 21:00:00.000 GMT+0200,207.006,207.487,206.956,206.956,18.54
06.06.2023 21:05:00.000 GMT+0200,207.046,207.046,206.276,206.276,22.981199999999998
06.06.2023 21:10:00.000 GMT+0200,206.276,207.267,206.276,207.237,24.24
06.06.2023 21:15:00.000 GMT+0200,207.236,207.366,206.666,207.246,21.690000000000005
06.06.2023 21:20:00.000 GMT+0200,207.247,207.437,206.997,207.247,17.490000000000002
06.06.2023 21:25:00.000 GMT+0200,207.247,207.627,207.136,207.486,15.389999999999999
06.06.2023 21:30:00.000 GMT+0200,207.487,207.507,207.246,207.297,15.6
06.06.2023 21:35:00.000 GMT+0200,207.297,207.356,206.756,206.886,25.98
06.06.2023 21:40:00.000 GMT+0200,206.887,207.147,206.717,207.097,38.97
06.06.2023 21:45:00.000 GMT+0200,206.987,207.317,206.926,207.306,44.01
06.06.2023 21:50:00.000 GMT+0200,207.307,207.487,207.216,207.417,53.43
06.06.2023 21:55:00.000 GMT+0200,207.417,207.636,207.166,207.167,77.58
07.06.2023 15:30:00.000 GMT+0200,207.937,208.366,207.146,208.087,35.760000000000005
07.06.2023 15:35:00.000 GMT+0200,208.087,208.527,207.376,208.397,39.449999999999996
07.06.2023 15:40:00.000 GMT+0200,208.416,208.746,207.326,208.437,34.949999999999996
07.06.2023 15:45:00.000 GMT+0200,208.456,208.457,207.326,207.507,24.24
07.06.2023 15:50:00.000 GMT+0200,207.507,207.907,207.146,207.657,22.589999999999996
07.06.2023 15:55:00.000 GMT+0200,207.657,208.457,207.656,208.447,22.44
07.06.2023 16:00:00.000 GMT+0200,208.447,209.575,208.016,208.317,39.779999999999994
07.06.2023 16:05:00.000 GMT+0200,208.317,209.147,208.316,209.147,20.82
07.06.2023 16:10:00.000 GMT+0200,209.147,209.817,209.147,209.546,28.05
07.06.2023 16:15:00.000 GMT+0200,209.546,209.827,209.106,209.397,20.34
07.06.2023 16:20:00.000 GMT+0200,209.417,209.677,209.106,209.146,21
07.06.2023 16:25:00.000 GMT+0200,209.107,209.476,209.086,209.387,16.17
07.06.2023 16:30:00.000 GMT+0200,209.497,209.846,209.276,209.277,22.229999999999997
07.06.2023 16:35:00.000 GMT+0200,209.277,209.397,208.786,209.247,23.3112
07.06.2023 16:40:00.000 GMT+0200,209.126,209.187,208.567,208.797,26.43
