,price
2019-02-19,18.468364657592325
2019-02-20,18.73011904444584
2019-02-21,19.117901169186784
2019-02-22,19.146992179093925
2019-02-23,19.146992179093925
2019-02-24,19.146992179093925
2019-02-25,19.38935606557174
2019-02-26,19.040349615928573
2019-02-27,19.16638474929751
2019-02-28,18.982179357150365
2019-03-01,19.476603586736594
2019-03-02,19.476603586736594
2019-03-03,19.476603586736594
2019-03-04,19.563859324417166
2019-03-05,19.447524871865895
2019-03-06,19.43783306217232
2019-03-07,18.94340356568287
2019-03-08,18.080574494631055
2019-03-09,18.080574494631055
2019-03-10,18.080574494631055
2019-03-11,18.22599122685404
2019-03-12,18.846454036853086
2019-03-13,19.273022812423445
2019-03-14,19.059738337964326
2019-03-15,19.03065095698568
2019-03-16,19.03065095698568
2019-03-17,19.03065095698568
2019-03-18,19.476608154624554
2019-03-19,19.428139524575364
2019-03-20,19.59294797727666
2019-03-21,19.44752427227484
2019-03-22,19.971043197010935
2019-03-23,19.971043197010935
2019-03-24,19.971043197010935
2019-03-25,19.020961409700305
2019-03-26,19.311802419567382
2019-03-27,19.3699699239827
2019-03-28,19.31180427745841
2019-03-29,18.991877108499406
2019-03-30,18.991877108499406
2019-03-31,18.991877108499406
2019-04-01,19.505689610418308
2019-04-02,19.583101089944936
2019-04-03,19.91370310371833
2019-04-04,20.020664025776625
2019-04-05,20.409601438864147
2019-04-06,20.409601438864147
2019-04-07,20.409601438864147
2019-04-08,20.555452684269248
2019-04-09,20.73047430714742
2019-04-10,21.119415786117216
2019-04-11,21.731994969856057
2019-04-12,22.334853746764466
2019-04-13,22.334853746764466
2019-04-14,22.334853746764466
2019-04-15,23.180798258363886
2019-04-16,23.171072949622573
2019-04-17,23.773927375109167
2019-04-18,24.22121273345699
2019-04-19,24.22121273345699
2019-04-20,24.22121273345699
2019-04-21,24.22121273345699
2019-04-22,24.01701659510459
2019-04-23,24.16286896394456
2019-04-24,24.61987033155325
2019-04-25,24.717105959443785
2019-04-26,24.201764131032547
2019-04-27,24.201764131032547
2019-04-28,24.201764131032547
2019-04-29,24.357331769575186
2019-04-30,24.328166961669922
2019-05-01,24.464298987574587
2019-05-02,23.958676899872366
2019-05-03,24.12397069172008
2019-05-04,24.12397069172008
2019-05-05,24.12397069172008
2019-05-06,22.97660209069984
2019-05-07,23.530841785010203
2019-05-08,23.05439298302616
2019-05-09,22.90853777591006
2019-05-10,22.714068552687042
2019-05-11,22.714068552687042
2019-05-12,22.714068552687042
2019-05-13,22.286234233886095
2019-05-14,21.868125646128092
2019-05-15,21.8778464184741
2019-05-16,21.984805372216762
2019-05-17,21.98480982699798
2019-05-18,21.98480982699798
2019-05-19,21.98480982699798
2019-05-20,21.450017798801863
2019-05-21,21.70282321450258
2019-05-22,21.50835356985486
2019-05-23,21.663929831561592
2019-05-24,21.58614305354454
2019-05-25,21.58614305354454
2019-05-26,21.58614305354454
2019-05-27,21.58614305354454
2019-05-28,21.343059034135305
2019-05-29,21.411115646362305
2019-05-30,21.48891399106676
2019-05-31,21.644485230706685
2019-06-01,21.644485230706685
2019-06-02,21.644485230706685
2019-06-03,21.67365422401399
2019-06-04,22.07232080504157
2019-06-05,22.927990351699357
2019-06-06,22.646009119587955
2019-06-07,23.19052202166892
2019-06-08,23.19052202166892
2019-06-09,23.19052202166892
2019-06-10,23.501673141845203
2019-06-11,24.221209877620606
2019-06-12,23.803099032957494
2019-06-13,23.715592179576635
2019-06-14,22.966877756342562
2019-06-15,22.966877756342562
2019-06-16,22.966877756342562
2019-06-17,23.11273025991701
2019-06-18,23.30720018198527
2019-06-19,23.8711656462008
2019-06-20,24.182314078734677
2019-06-21,23.336372518805526
2019-06-22,23.336372518805526
2019-06-23,23.336372518805526
2019-06-24,23.258585756766077
2019-06-25,23.122449843457666
2019-06-26,23.16135083497768
2019-06-27,23.3169255331587
2019-06-28,23.462773787230795
2019-06-29,23.462773787230795
2019-06-30,23.462773787230795
2019-07-01,24.250377366420214
2019-07-02,23.56001009809471
2019-07-03,23.773932719750743
2019-07-04,23.773932719750743
2019-07-05,23.78365222255755
2019-07-06,23.78365222255755
2019-07-07,23.78365222255755
2019-07-08,23.384988305519023
2019-07-09,23.346094978175095
2019-07-10,24.182312700351893
2019-07-11,24.474184701785486
2019-07-12,24.35721973889444
2019-07-13,24.35721973889444
2019-07-14,24.35721973889444
2019-07-15,24.90303771185658
2019-07-16,25.33190413075394
2019-07-17,25.35139618960668
2019-07-18,25.429368363145144
2019-07-19,25.92645368573667
2019-07-20,25.92645368573667
2019-07-21,25.92645368573667
2019-07-22,24.951778216240914
2019-07-23,25.429372734668608
2019-07-24,25.828984643983233
2019-07-25,26.267598369592257
2019-07-26,26.754928406394264
2019-07-27,26.754928406394264
2019-07-28,26.754928406394264
2019-07-29,26.637970407460873
2019-07-30,26.31632648497947
2019-07-31,26.218859921295124
2019-08-01,25.692530172743503
2019-08-02,24.542409238318157
2019-08-03,24.542409238318157
2019-08-04,24.542409238318157
2019-08-05,23.821141948002087
2019-08-06,23.830899036437874
2019-08-07,23.41178403948442
2019-08-08,24.386460742635826
2019-08-09,24.435198872731483
2019-08-10,24.435198872731483
2019-08-11,24.435198872731483
2019-08-12,23.967354554910834
2019-08-13,23.275326405360488
2019-08-14,23.860135372490056
2019-08-15,24.31823577285488
2019-08-16,23.830892735762244
2019-08-17,23.830892735762244
2019-08-18,23.830892735762244
2019-08-19,24.932279531579848
2019-08-20,24.532663516037974
2019-08-21,24.561903444555618
2019-08-22,24.42544616437806
2019-08-23,23.92836341863078
2019-08-24,23.92836341863078
2019-08-25,23.92836341863078
2019-08-26,23.38254262982395
2019-08-27,23.333809807253566
2019-08-28,22.865965041825767
2019-08-29,23.421529509236137
2019-08-30,23.48975782978649
2019-08-31,23.48975782978649
2019-09-01,23.48975782978649
2019-09-02,23.48975782978649
2019-09-03,23.070644879380122
2019-09-04,22.934190421153417
2019-09-05,23.899119386113057
2019-09-06,24.347473019739216
2019-09-07,24.347473019739216
2019-09-08,24.347473019739216
2019-09-09,24.35722495773036
2019-09-10,24.376716359863387
2019-09-11,24.308489563554186
2019-09-12,25.497594102172904
2019-09-13,25.35139784050845
2019-09-14,25.35139784050845
2019-09-15,25.35139784050845
2019-09-16,25.088228741354843
2019-09-17,24.610640256713626
2019-09-18,25.2734194900056
2019-09-19,25.05899135731037
2019-09-20,24.99076174716157
2019-09-21,24.99076174716157
2019-09-22,24.99076174716157
2019-09-23,24.181776857915388
2019-09-24,24.56190227374438
2019-09-25,23.752921281774807
2019-09-26,24.298737593716332
2019-09-27,24.25000751780835
2019-09-28,24.25000751780835
2019-09-29,24.25000751780835
2019-09-30,24.347471695040692
2019-10-01,24.513168312831112
2019-10-02,23.148618992915143
2019-10-03,23.421531514779833
2019-10-04,23.840640079797176
2019-10-05,23.840640079797176
2019-10-06,23.840640079797176
2019-10-07,23.782159975843534
2019-10-08,23.577476792536586
2019-10-09,22.70113283540159
2019-10-10,22.84772065588063
2019-10-11,23.219072566767817
2019-10-12,23.219072566767817
2019-10-13,23.219072566767817
2019-10-14,23.453607173090347
2019-10-15,23.66859913417154
2019-10-16,23.746777026423775
2019-10-17,23.551332510157764
2019-10-18,23.043172094262665
2019-10-19,23.043172094262665
2019-10-20,23.043172094262665
2019-10-21,23.453607040768503
2019-10-22,23.580650201479553
2019-10-23,23.27770746098706
2019-10-24,23.219072534620153
2019-10-25,23.942222672279435
2019-10-26,23.942222672279435
2019-10-27,23.942222672279435
2019-10-28,24.616513331887727
2019-10-29,24.548105485173064
2019-10-30,24.166988536234165
2019-10-31,23.844498893053867
2019-11-01,23.99108192137991
2019-11-02,23.99108192137991
2019-11-03,23.99108192137991
2019-11-04,25.730564023105497
2019-11-05,26.37553942971066
2019-11-06,26.346214580767363
2019-11-07,26.463487179024785
2019-11-08,26.483033960440956
2019-11-09,26.483033960440956
2019-11-10,26.483033960440956
2019-11-11,26.385311519210575
2019-11-12,26.649165788989244
2019-11-13,27.147550442565496
2019-11-14,27.049831616949437
2019-11-15,26.73711384495905
2019-11-16,26.73711384495905
2019-11-17,26.73711384495905
2019-11-18,26.28758397097934
2019-11-19,25.554658134394877
2019-11-20,25.593748505414467
2019-11-21,25.63283489432587
2019-11-22,25.70124591482675
2019-11-23,25.70124591482675
2019-11-24,25.70124591482675
2019-11-25,25.68170060761591
2019-11-26,25.96509903031472
2019-11-27,26.072593688964844
2019-11-28,26.072593688964844
2019-11-29,26.06282075377418
2019-11-30,26.06282075377418
2019-12-01,26.06282075377418
2019-12-02,25.838053063479876
2019-12-03,24.37220374610661
2019-12-04,24.088813206931093
2019-12-05,23.482923559472443
2019-12-06,23.365656649976195
2019-12-07,23.365656649976195
2019-12-08,23.365656649976195
2019-12-09,23.492699097154095
2019-12-10,23.189756786164715
2019-12-11,23.453609749553124
2019-12-12,24.274483739478033
2019-12-13,25.13444709777832
2019-12-14,25.13444709777832
2019-12-15,25.13444709777832
2019-12-16,25.53511388118343
2019-12-17,25.535114306901416
2019-12-18,25.28103544939126
2019-12-19,25.11490183215103
2019-12-20,25.623065190707365
2019-12-21,25.623065190707365
2019-12-22,25.623065190707365
2019-12-23,25.48625593683007
2019-12-24,26.053402544890638
2019-12-25,26.053402544890638
2019-12-26,26.053400539477504
2019-12-27,26.474569378426615
2019-12-28,26.474569378426615
2019-12-29,26.474569378426615
2019-12-30,26.053402004634343
2019-12-31,25.749772697095658
